,代码,名称,行业,质押比例(%),质押股数(万股),质押市值(亿元),质押笔数,无限售股质押数(股),限售股质押数(股),近年来涨跌幅(%),日期
1488,002400,省广集团,文化传媒,4.73,8251.2,25331.184,5,6535.2,1716,1.3190296,2019-09-12T00:00:00
1489,002399,海普瑞,医药制造,2.22,2770.34,59645.4202,3,2770.34,0,20.35697658,2019-09-12T00:00:00
1490,002402,和而泰,电子元件,17,14544.07,212488.8627,34,14544.07,0,98.21746738,2019-09-12T00:00:00
1491,002401,中远海科,软件服务,0,0.45,5.643,1,0.45,0,27.2393065,2019-09-12T00:00:00
1492,002392,北京利尔,材料行业,8.84,10519.86,38081.8932,19,5529.86,4990,4.01288855,2019-09-12T00:00:00
1493,002397,梦洁股份,纺织服装,23.12,17906,93827.44,16,17906,0,15.01942753,2019-09-12T00:00:00
1494,002396,星网锐捷,通讯行业,0,0.1,2.836,1,0.1,0,65.87348468,2019-09-12T00:00:00
1495,002394,联发股份,纺织服装,10.4,3501.9,34913.943,6,3501.9,0,6.73325801,2019-09-12T00:00:00
1496,002395,双象股份,塑胶制品,29.08,5200,122616,3,5200,0,105.69768514,2019-09-12T00:00:00
1497,002387,维信诺,电子元件,0,0.77,12.8821,1,0.77,0,59.33333334,2019-09-12T00:00:00
1498,002391,长青股份,农药兽药,0,1.88,16.4124,11,1.88,0,21.58636836,2019-09-12T00:00:00
1499,002390,信邦制药,医药制造,39.61,66038.29,362550.2121,51,66038.29,0,-4.52173913,2019-09-12T00:00:00
1500,002389,航天彩虹,电子元件,11.08,10481.95,121695.4395,67,7706.95,2775,-3.54805298,2019-09-12T00:00:00
1501,002388,新亚制程,电子信息,51.43,25907.04,224614.0368,19,15490.38,10416.66,84.07643305,2019-09-12T00:00:00
1502,002385,大北农,农牧饲渔,39.81,168920.39,913859.3099,130,168920.39,0,66.61953034,2019-09-12T00:00:00
1503,002384,东山精密,金属制品,28.55,45861.15,1013531.415,58,45861.15,0,64.84705777,2019-09-12T00:00:00
1504,002383,合众思壮,通讯行业,37.03,27594.89,318720.9795,27,17888.71,9706.18,-28.87931035,2019-09-12T00:00:00
1505,000951,中国重汽,汽车行业,0,0.47,7.3461,4,0.47,0,40.65727682,2019-09-12T00:00:00
1506,000949,新乡化纤,化纤行业,14.45,18177.94,66531.2604,2,18177.94,0,24.91179545,2019-09-12T00:00:00
1507,000950,重药控股,医疗行业,12.38,21386.74,143932.7602,3,400,20986.74,-6.00558659,2019-09-12T00:00:00
1508,000948,南天信息,软件服务,0.02,6.23,70.4613,5,6.23,0,55.90105748,2019-09-12T00:00:00
1509,000933,神火股份,有色金属,22.63,43001.35,203396.3855,8,43001.35,0,-0.1757849,2019-09-12T00:00:00
1510,000938,紫光股份,电子信息,30.56,62438.67,2172865.716,16,62438.67,0,17.29564468,2019-09-12T00:00:00
1511,000936,华西股份,化纤行业,35.89,31801.44,243917.0448,10,31801.44,0,50.94015067,2019-09-12T00:00:00
1512,000937,冀中能源,煤炭采选,19.25,68016.73,251661.901,22,68016.73,0,-4.3989729,2019-09-12T00:00:00
1513,000935,四川双马,水泥建材,26.06,19893.82,296616.8562,40,19893.82,0,0.13431833,2019-09-12T00:00:00
1514,000932,华菱钢铁,钢铁行业,0,0.03,0.1314,2,0.03,0,-25.74000181,2019-09-12T00:00:00
1515,000930,中粮生化,农牧饲渔,0,2.73,19.656,10,2.73,0,-19.24716988,2019-09-12T00:00:00
1516,000928,中钢国际,工程建设,51.67,64930.13,371400.3436,8,21907.62,43022.51,17.47172813,2019-09-12T00:00:00
1517,000931,中关村,医药制造,26.85,20221.63,173501.5854,2,15811.49,4410.14,51.32275128,2019-09-12T00:00:00
1518,000926,福星股份,房地产,13.2,12700.38,85600.5612,9,12700.38,0,-2.45005947,2019-09-12T00:00:00
1519,000925,众合科技,交运设备,23.33,12821.14,91286.5168,22,7524,5297.14,32.09647494,2019-09-12T00:00:00
1520,000922,佳电股份,机械行业,5.27,2583.1,22627.956,3,2583.1,0,41.29032317,2019-09-12T00:00:00
1521,000923,河北宣工,有色金属,33.25,21705.97,338830.1917,36,1222.16,20483.81,2.02048451,2019-09-12T00:00:00
1522,000921,海信家电,家电行业,0,2.78,33.2766,25,2.78,0,49.85860254,2019-09-12T00:00:00
1523,000920,南方汇通,材料行业,0,2.06,14.4612,7,2.06,0,20.08193989,2019-09-12T00:00:00
1524,000918,嘉凯城,房地产,51.84,93524.22,607907.43,8,93524.22,0,10.3565365,2019-09-12T00:00:00
1525,000917,电广传媒,文化传媒,0.74,1050,7035,5,1050,0,33.33214908,2019-09-12T00:00:00
1526,000913,钱江摩托,交运设备,0.03,13.3,132.335,19,13.3,0,9.94475142,2019-09-12T00:00:00
1527,000919,金陵药业,医药制造,0,0.87,6.7338,2,0.87,0,18.40045448,2019-09-12T00:00:00
1528,000915,山大华特,医药制造,0,0.23,5.543,4,0.23,0,63.55574168,2019-09-12T00:00:00
1529,000910,大亚圣象,木业家具,42.06,23300.04,281697.4836,20,23300.04,0,-4.10612074,2019-09-12T00:00:00
1530,000911,*ST南糖,食品饮料,21.1,6838.44,40688.718,2,6838.44,0,0.33726753,2019-09-12T00:00:00
1531,000908,景峰医药,医药制造,16.88,14848.51,69045.5715,52,14848.51,0,0.86767891,2019-09-12T00:00:00
1532,000906,浙商中拓,商业百货,13.18,8892.67,56023.821,2,8892.67,0,35.40254582,2019-09-12T00:00:00
1533,000905,厦门港务,港口水运,0,0.6,4.524,1,0.6,0,6.48782535,2019-09-12T00:00:00
1534,000902,新洋丰,化肥行业,11.41,14884.8,164923.584,5,14884.8,0,29.65175433,2019-09-12T00:00:00
1535,000901,航天科技,航天航空,0,0.15,1.953,2,0.15,0,24.03060596,2019-09-12T00:00:00
1536,000900,现代投资,高速公路,0,0.07,0.3283,1,0.07,0,19.53002315,2019-09-12T00:00:00
1537,000899,赣能股份,电力行业,15.72,15340,76393.2,1,15340,0,24.90291132,2019-09-12T00:00:00
1538,000903,云内动力,机械行业,0,1.28,3.4432,4,1.28,0,7.42933437,2019-09-12T00:00:00
1539,000897,*ST津滨,房地产,2.21,3570.65,7784.017,1,3570.65,0,-11.74089073,2019-09-12T00:00:00
1540,000898,鞍钢股份,钢铁行业,0,6.36,21.306,12,6.36,0,-17.51030285,2019-09-12T00:00:00
1541,000895,双汇发展,食品饮料,0,0.64,15.0912,5,0.64,0,4.614136,2019-09-12T00:00:00
1542,000893,*ST东凌,化肥行业,45.3,34289.73,252029.5155,22,16806.76,17482.97,99.72826097,2019-09-12T00:00:00
1543,000892,欢瑞世纪,文化传媒,37.28,36570.85,178465.748,37,4681.6,31889.25,14.01869152,2019-09-12T00:00:00
1544,000889,中嘉博创,通讯行业,50.61,33864.16,342028.016,15,33864.16,0,-19.40324617,2019-09-12T00:00:00
1545,000888,峨眉山A,旅游酒店,0,2.39,15.057,2,2.39,0,-1.63934374,2019-09-12T00:00:00
1546,000890,法尔胜,金属制品,35.56,13500.05,87615.3245,4,13500.05,0,35.49060549,2019-09-12T00:00:00
1547,000887,中鼎股份,塑胶制品,18.28,22318.84,219171.0088,12,22318.84,0,-3.70849241,2019-09-12T00:00:00
1548,000886,海南高速,房地产,0.06,61.58,223.5354,49,61.58,0,-7.88533899,2019-09-12T00:00:00
1549,000883,湖北能源,电力行业,0.47,3058.31,12722.5696,12,3058.31,0,8.32943023,2019-09-12T00:00:00
1550,000885,城发环境,高速公路,24.18,12004.76,126410.1228,20,12004.76,0,11.24597925,2019-09-12T00:00:00
1551,000882,华联股份,商业百货,20.78,56869,131367.39,14,56869,0,-8.6956522,2019-09-12T00:00:00
1552,000881,中广核技,综合行业,35.03,35902.71,277886.9754,50,5650.03,30252.68,-2.76381909,2019-09-12T00:00:00
1553,000878,云南铜业,有色金属,0,3.33,36.0639,8,3.33,0,21.68539324,2019-09-12T00:00:00
1554,000863,三湘印象,房地产,40.19,55113.94,296512.9972,16,55113.94,0,33.83084574,2019-09-12T00:00:00
1555,000877,天山股份,水泥建材,0,2.83,32.3469,6,2.83,0,54.12847281,2019-09-12T00:00:00
1556,000875,吉电股份,电力行业,0,10.61,32.0422,7,10.61,0,5.22648108,2019-09-12T00:00:00
1557,000869,张裕A,酿酒行业,0,1.1,32.989,2,1.1,0,-14.67725588,2019-09-12T00:00:00
1558,603309,维力医疗,医疗行业,23.38,4676.99,78433.1223,9,4676.99,0,66.41371527,2019-09-12T00:00:00
1559,603306,华懋科技,汽车行业,5.39,1674.03,22649.6259,17,1674.03,0,-13.02641887,2019-09-12T00:00:00
1560,603305,旭升股份,汽车行业,7.16,2868.08,75975.4392,4,1.19,2866.89,14.99572039,2019-09-12T00:00:00
1561,603303,得邦照明,电子元件,0.39,190.11,1754.7153,5,4.11,186,8.34367886,2019-09-12T00:00:00
1562,603300,华铁科技,多元金融,26.43,12420.89,118495.2906,17,12420.89,0,91.56626501,2019-09-12T00:00:00
1563,603301,振德医疗,医疗行业,0,0.13,2.7469,2,0.13,0,-16.26762505,2019-09-12T00:00:00
1564,603289,泰瑞机器,专用设备,13.49,3600,40104,3,0,3600,18.32399242,2019-09-12T00:00:00
1565,603299,苏盐井神,化工行业,1.34,1041.7,8385.685,31,1041.7,0,31.16957248,2019-09-12T00:00:00
1566,603288,海天味业,食品饮料,0.36,969.34,107790.608,7,969.34,0,66.88209708,2019-09-12T00:00:00
1567,603286,日盈电子,汽车行业,15.33,1350,21141,2,0,1350,0.41048225,2019-09-12T00:00:00
1568,603298,杭叉集团,机械行业,0.49,300.92,3719.3712,4,300.92,0,5.95188934,2019-09-12T00:00:00
1569,603278,大业股份,金属制品,45.92,13313.63,145651.1122,8,946.4,12367.23,-2.59439631,2019-09-12T00:00:00
1570,603283,赛腾股份,专用设备,20.94,3560,84906,4,0,3560,12.8031528,2019-09-12T00:00:00
1571,603277,银都股份,机械行业,0,0.1,0.968,1,0.1,0,-8.81118317,2019-09-12T00:00:00
1572,603268,松发股份,玻璃陶瓷,20.03,2487.2,41287.52,4,2487.2,0,15.10084157,2019-09-12T00:00:00
1573,603279,景津环保,专用设备,0.91,365,9475.4,2,0,365,91.44542773,2019-09-12T00:00:00
1574,603259,药明康德,医疗行业,0,0.01,0.8064,1,0.01,0,25.6240078,2019-09-12T00:00:00
1575,603267,鸿远电子,电子元件,0,0.02,1.2282,2,0.02,0,203.40909091,2019-09-12T00:00:00
1576,603233,大参林,医疗行业,4,2077.57,118296.8358,6,0,2077.57,71.74247454,2019-09-12T00:00:00
1577,603258,电魂网络,软件服务,9.21,2243.4,56085,9,0,2243.4,53.97743013,2019-09-12T00:00:00
1578,603266,天龙股份,塑胶制品,34.72,6896.14,85443.1746,9,2.86,6893.28,31.78960013,2019-09-12T00:00:00
1579,603260,合盛硅业,化工行业,11.26,10565.99,324164.5732,11,0.07,10565.92,-18.81921056,2019-09-12T00:00:00
1580,603239,浙江仙通,汽车行业,5.84,1580.6,15711.164,3,0,1580.6,-14.35475223,2019-09-12T00:00:00
1581,603238,诺邦股份,纺织服装,0,0.36,6.3576,3,0.36,0,10.30347731,2019-09-12T00:00:00
1582,603226,菲林格尔,木业家具,0.02,3.38,100.5888,1,3.38,0,144.58397577,2019-09-12T00:00:00
1583,603236,移远通信,电子元件,1.68,150,25470,2,0,150,286.52401548,2019-09-12T00:00:00
1584,603223,恒通股份,交运物流,32.24,9100.68,63613.7532,25,9100.68,0,-10.62305951,2019-09-12T00:00:00
1585,603225,新凤鸣,化纤行业,0.01,6.94,84.1128,20,6.94,0,-19.06452421,2019-09-12T00:00:00
1586,603220,中贝通信,通讯行业,15.79,5332.45,161306.6125,10,0,5332.45,287.27194637,2019-09-12T00:00:00
1587,603214,爱婴室,商业百货,5.92,601.66,23891.9186,6,191.05,410.61,-10.49790058,2019-09-12T00:00:00
1588,603222,济民制药,医药制造,38.44,12300,575517,14,12300,0,299.0841521,2019-09-12T00:00:00
1589,603200,上海洗霸,环保工程,21.55,2183.29,57922.6837,5,0,2183.29,9.36641339,2019-09-12T00:00:00
1590,603208,江山欧派,木业家具,2.85,230.5,8680.63,11,0.5,230,63.39142954,2019-09-12T00:00:00
1591,603198,迎驾贡酒,酿酒行业,0.39,315.63,6069.5649,9,315.63,0,38.52200561,2019-09-12T00:00:00
1592,603197,保隆科技,汽车行业,9.17,1523.43,31778.7498,16,367.33,1156.1,6.52602202,2019-09-12T00:00:00
1593,603199,九华旅游,旅游酒店,0,0.03,0.7731,1,0.03,0,18.79009949,2019-09-12T00:00:00
1594,603181,皇马科技,化工行业,0,0.41,6.6338,5,0.41,0,50.26579374,2019-09-12T00:00:00
1595,603169,兰石重装,专用设备,34.97,36770,274304.2,7,36770,0,55.09355517,2019-09-12T00:00:00
1596,603189,网达软件,软件服务,23.87,5271,97829.76,21,5271,0,57.8342016,2019-09-12T00:00:00
1597,603196,日播时尚,纺织服装,20.43,4903.88,40260.8548,10,1.07,4902.81,-26.58354053,2019-09-12T00:00:00
1598,603179,新泉股份,汽车行业,28.4,6463.74,92302.2072,4,802.2,5661.54,-16.84654756,2019-09-12T00:00:00
1599,603188,ST亚邦,化工行业,36.1,20795.45,143280.6505,17,20795.45,0,-22.14689266,2019-09-12T00:00:00
1600,603183,建研院,工程建设,0,0.22,2.618,1,0.22,0,-17.36338629,2019-09-12T00:00:00
1601,603180,金牌厨柜,木业家具,15.05,1011.49,61933.5327,35,0,1011.49,7.04696453,2019-09-12T00:00:00
1602,603178,圣龙股份,汽车行业,0,0.58,6.264,1,0.58,0,-1.02330702,2019-09-12T00:00:00
1603,603177,德创环保,环保工程,12.18,2460,29839.8,3,0,2460,12.73234206,2019-09-12T00:00:00
1604,603160,汇顶科技,电子元件,0.41,187.04,36134.2576,4,0.04,187,140.53273764,2019-09-12T00:00:00
1605,603168,莎普爱思,医药制造,8.31,2680,22940.8,3,2180,500,7.13391741,2019-09-12T00:00:00
1606,603166,福达股份,汽车行业,34.14,20319.8,122325.196,5,20319.8,0,5.94701836,2019-09-12T00:00:00
1607,603167,渤海轮渡,港口水运,0.01,4.44,41.514,11,4.44,0,11.6365878,2019-09-12T00:00:00
1608,603159,上海亚虹,专用设备,1.9,266.49,3261.8376,13,266.49,0,-14.76609018,2019-09-12T00:00:00
1609,603157,拉夏贝尔,纺织服装,54.1,18010.24,101397.6512,15,0.24,18010,-52.00865576,2019-09-12T00:00:00
1610,603139,康惠制药,医药制造,27.17,2714.17,46927.9993,12,0.17,2714,1.83191187,2019-09-12T00:00:00
1611,603165,荣晟环保,造纸印刷,27.75,4921.67,91247.7618,11,0.18,4921.49,17.47822184,2019-09-12T00:00:00
1612,600287,江苏舜天,商业百货,0,0.12,0.78,1,0.12,0,28.97278351,2019-09-12T00:00:00
1613,600281,太化股份,化工行业,17.69,9100,44135,1,9100,0,24.35897424,2019-09-12T00:00:00
1614,600279,重庆港九,港口水运,0.18,122.53,544.0332,9,122.53,0,6.11320857,2019-09-12T00:00:00
1615,600284,浦东建设,工程建设,0,0.17,1.1373,1,0.17,0,33.28783875,2019-09-12T00:00:00
1616,600282,南钢股份,钢铁行业,43.12,190960.9,654995.887,13,190960.9,0,-10.09230607,2019-09-12T00:00:00
1617,600280,中央商场,商业百货,55.9,64190,219529.8,10,64190,0,-23.31838565,2019-09-12T00:00:00
1618,600272,开开实业,商业百货,1.86,303.22,2471.243,8,3.22,300,10.96774478,2019-09-12T00:00:00
1619,600276,恒瑞医药,医药制造,1.76,7797.29,612866.994,29,7797.29,0,46.15322594,2019-09-12T00:00:00
1620,600277,亿利洁能,化工行业,49.07,134404.35,637076.619,36,127914.35,6490,-7.04326737,2019-09-12T00:00:00
1621,600275,ST昌鱼,农牧饲渔,15.72,8000,18800,1,8000,0,-2.08333332,2019-09-12T00:00:00
1622,600273,嘉化能源,化工行业,7.82,11200,140560,2,11200,0,45.7575541,2019-09-12T00:00:00
1623,600271,航天信息,软件服务,0,1.15,26.45,4,1.15,0,-19.84170656,2019-09-12T00:00:00
1624,600265,ST景谷,木业家具,7.46,968.64,25262.1312,3,968.64,0,1.83522061,2019-09-12T00:00:00
1625,600260,凯乐科技,通讯行业,20.43,20443.19,282320.4539,67,16023.39,4419.8,4.981085,2019-09-12T00:00:00
1626,600269,赣粤高速,高速公路,0,0.71,3.0246,2,0.71,0,8.11510416,2019-09-12T00:00:00
1627,600261,阳光照明,电子元件,0.12,176.01,749.8026,25,176.01,0,35.00104063,2019-09-12T00:00:00
1628,600258,首旅酒店,旅游酒店,0,1.61,29.0444,3,1.61,0,4.36857772,2019-09-12T00:00:00
1629,600259,广晟有色,有色金属,0,0.08,2.8392,1,0.08,0,68.19905217,2019-09-12T00:00:00
1630,600257,大湖股份,农牧饲渔,22.11,10639.06,47769.3794,23,5910,4729.06,-3.64806779,2019-09-12T00:00:00
1631,600255,梦舟股份,有色金属,10.64,18820.43,33312.1611,26,18820.43,0,-18.43317969,2019-09-12T00:00:00
1632,600256,广汇能源,石油行业,29.54,200668.6,688293.298,15,200668.6,0,-18.7288635,2019-09-12T00:00:00
1633,600251,冠农股份,农牧饲渔,14.28,11204.68,64651.0036,8,11204.68,0,-1.05072438,2019-09-12T00:00:00
1634,600252,中恒集团,医药制造,10.27,35675,107381.75,10,35675,0,6.64681678,2019-09-12T00:00:00
1635,600249,两面针,化工行业,0,0.01,0.0435,1,0.01,0,4.5673077,2019-09-12T00:00:00
1636,600243,青海华鼎,机械行业,34.14,14981.92,66519.7248,12,14981.92,0,0.6802722,2019-09-12T00:00:00
1637,600246,万通地产,房地产,43.52,89395.39,357581.56,5,89395.39,0,4.19880087,2019-09-12T00:00:00
1638,600240,*ST华业,房地产,35.8,50984.49,48435.2655,17,50984.49,0,-88.40048858,2019-09-12T00:00:00
1639,600237,铜峰电子,电子元件,16.74,9450,39312,9,9450,0,13.66120218,2019-09-12T00:00:00
1640,600242,中昌数据,软件服务,42.42,19371.5,183060.675,20,19371.5,0,-27.58620691,2019-09-12T00:00:00
1641,600241,时代万恒,国际贸易,46.8,13773.5,78508.95,10,9500,4273.5,-14.02714935,2019-09-12T00:00:00
1642,600238,ST椰岛,酿酒行业,24.34,10911.43,91874.2406,6,10911.43,0,31.15264693,2019-09-12T00:00:00
1643,600233,圆通速递,交运物流,20.98,59642.11,728826.5842,43,18702.81,40939.3,11.3345359,2019-09-12T00:00:00
1644,600235,民丰特纸,造纸印刷,0.04,15.47,79.3611,2,15.47,0,14.50892868,2019-09-12T00:00:00
1645,600232,金鹰股份,纺织服装,27.1,9883.59,60685.2426,11,9883.59,0,8.18012754,2019-09-12T00:00:00
1646,600231,凌钢股份,钢铁行业,41.57,115190.36,338659.6584,10,115190.36,0,-9.82920092,2019-09-12T00:00:00
1647,600236,桂冠电力,电力行业,2.16,17035.47,80066.709,12,17035.47,0,10.22683653,2019-09-12T00:00:00
1648,600229,城市传媒,文化传媒,0.05,36.03,267.7029,3,36.03,0,9.9010539,2019-09-12T00:00:00
1649,600228,ST昌九,化工行业,18.22,4398,30302.22,1,4398,0,-8.13333334,2019-09-12T00:00:00
1650,600227,圣济堂,化工行业,29.09,49250.13,135930.3588,8,4917.45,44332.68,-17.36526944,2019-09-12T00:00:00
1651,600230,沧州大化,化工行业,0,1.84,24.288,11,1.84,0,-39.43489577,2019-09-12T00:00:00
1652,600226,瀚叶股份,农药兽药,46.03,144469.41,488306.6058,16,29892.4,114577.01,-25.383053,2019-09-12T00:00:00
1653,600223,鲁商发展,房地产,1.9,1897,6696.41,4,1897,0,29.68984618,2019-09-12T00:00:00
1654,600222,太龙药业,医药制造,10.58,6070.8,29321.964,2,6070.8,0,20.14925378,2019-09-12T00:00:00
1655,600221,海航控股,民航机场,36.42,598696.79,1137523.901,67,598696.79,0,-3.06122444,2019-09-12T00:00:00
1656,600225,天津松江,房地产,26.25,24557.29,86196.0879,2,24557.29,0,22.72727266,2019-09-12T00:00:00
1657,600220,江苏阳光,纺织服装,34.25,61084.89,142327.7937,25,61084.89,0,9.13943701,2019-09-12T00:00:00
1658,600212,江泉实业,综合行业,12.83,6566.71,27251.8465,1,6566.71,0,8.07291664,2019-09-12T00:00:00
1659,600219,南山铝业,有色金属,5.94,71024.19,159804.4275,25,26024.19,45000,-5.73259296,2019-09-12T00:00:00
1660,600213,亚星客车,汽车行业,0,0.09,0.9378,1,0.09,0,54.37037033,2019-09-12T00:00:00
1661,600217,中再资环,环保工程,18.13,25178.2,143515.74,13,24641.67,536.53,-7.01468189,2019-09-12T00:00:00
1662,600211,西藏药业,医药制造,15.71,2822,106671.6,5,2690,132,20.61598617,2019-09-12T00:00:00
1663,600210,紫江企业,包装材料,0.01,12.09,46.6674,7,12.09,0,27.67016433,2019-09-12T00:00:00
1664,600208,新湖中宝,房地产,42.16,362555.47,1120296.4023,47,362555.47,0,1.68434847,2019-09-12T00:00:00
1665,300263,隆华科技,机械行业,14.05,12854.82,60931.8468,29,12854.82,0,1.1748262,2019-09-12T00:00:00
1666,300262,巴安水务,环保工程,29.91,20044.43,121669.6901,50,20044.43,0,20.6241566,2019-09-12T00:00:00
1667,300261,雅本化学,化工行业,29.23,28161.8,128417.808,17,28161.8,0,2.32691615,2019-09-12T00:00:00
1668,300259,新天科技,仪器仪表,6.82,8012.2,29725.262,9,8012.2,0,10.71508628,2019-09-12T00:00:00
1669,300254,仟源医药,医药制造,17.57,3660.4,31113.4,30,3660.4,0,13.9315218,2019-09-12T00:00:00
1670,300256,星星科技,塑胶制品,18.25,17483,71855.13,8,17483,0,19.4767442,2019-09-12T00:00:00
1671,300255,常山药业,医药制造,21.15,19771,129500.05,3,19771,0,35.63535068,2019-09-12T00:00:00
1672,300253,卫宁健康,软件服务,2.27,3684.91,58442.6726,6,3684.91,0,11.84915548,2019-09-12T00:00:00
1673,300257,开山股份,机械行业,32.05,27500,287100,3,27500,0,-5.74296337,2019-09-12T00:00:00
1674,300251,光线传媒,文化传媒,26.93,78988.17,677718.4986,36,78988.17,0,13.14426989,2019-09-12T00:00:00
1675,300250,初灵信息,电子信息,24.65,5422.32,82202.3712,10,5422.32,0,24.26229509,2019-09-12T00:00:00
1676,300249,依米康,软件服务,30.11,13428.61,94134.5561,18,13428.61,0,13.78986583,2019-09-12T00:00:00
1677,300248,新开普,软件服务,16.88,8119.05,70067.4015,61,8119.05,0,55.72464032,2019-09-12T00:00:00
1678,300252,金信诺,通讯行业,37.05,21407.52,253036.8864,25,21407.52,0,19.02145938,2019-09-12T00:00:00
1679,300243,瑞丰高材,化工行业,20.67,4802.31,39955.2192,12,4802.31,0,-7.47365698,2019-09-12T00:00:00
1680,300246,宝莱特,医疗行业,25.24,3686.84,48039.5252,17,3686.84,0,1.92681561,2019-09-12T00:00:00
1681,300245,天玑科技,软件服务,1.82,569.46,6229.8924,5,569.46,0,19.31545502,2019-09-12T00:00:00
1682,300244,迪安诊断,医药制造,22.98,14259.11,328957.6677,25,14259.11,0,24.37674735,2019-09-12T00:00:00
1683,300247,融捷健康,机械行业,25.48,20490.31,67822.9261,11,20490.31,0,-17.04260867,2019-09-12T00:00:00
1684,300238,冠昊生物,医疗行业,21.34,5659.64,137982.0232,22,4486.61,1173.03,108.19812125,2019-09-12T00:00:00
1685,300239,东宝生物,医药制造,21.97,11487,53874.03,6,11487,0,13.23512562,2019-09-12T00:00:00
1686,300242,佳云科技,软件服务,28.05,17800.59,72270.3954,18,14285.59,3515,-16.11570248,2019-09-12T00:00:00
1687,300241,瑞丰光电,电子元件,5.87,3136.79,22490.7843,4,3136.79,0,2.16173412,2019-09-12T00:00:00
1688,300240,飞力达,交运物流,6.84,2500.08,17000.544,2,2500.08,0,10.4869137,2019-09-12T00:00:00
1689,300237,美晨生态,园林工程,19.76,28717.54,96778.1098,17,28717.54,0,-50.29498525,2019-09-12T00:00:00
1690,300235,方直科技,电子信息,26.1,4381,49154.82,10,4381,0,17.61006289,2019-09-12T00:00:00
1691,300234,开尔新材,材料行业,41.46,12004.61,141774.4441,51,12004.61,0,83.38509313,2019-09-12T00:00:00
1692,300233,金城医药,医药制造,16.06,6313.41,139336.9587,10,5658.41,655,59.2455148,2019-09-12T00:00:00
1693,300236,上海新阳,材料行业,13.45,2606.6,102830.37,29,2606.6,0,69.8235041,2019-09-12T00:00:00
1694,300230,永利股份,塑胶制品,13.21,10784.18,45077.8724,8,10784.18,0,-9.04766434,2019-09-12T00:00:00
1695,300229,拓尔思,软件服务,18.78,8975.6,119824.26,7,8975.6,0,44.70266498,2019-09-12T00:00:00
1696,300232,洲明科技,电子元件,28.77,26547.52,259900.2208,31,22841.18,3706.34,35.42690102,2019-09-12T00:00:00
1697,300231,银信科技,软件服务,6.14,2713.01,21948.2509,6,2713.01,0,12.67088712,2019-09-12T00:00:00
1698,300228,富瑞特装,机械行业,2.33,1100,6204,1,1100,0,3.48623854,2019-09-12T00:00:00
1699,300224,正海磁材,材料行业,19.57,16054.93,133255.919,13,16054.93,0,39.49579833,2019-09-12T00:00:00
1700,300225,金力泰,化工行业,1.7,800,4560,1,800,0,5.16605167,2019-09-12T00:00:00
1701,300223,北京君正,电子元件,12.71,2566.76,140684.1156,13,2566.76,0,158.6949128,2019-09-12T00:00:00
1702,300227,光韵达,电子元件,18.79,4698.62,58074.9432,12,3765.62,933,29.24662738,2019-09-12T00:00:00
1703,300226,上海钢联,电子信息,0.2,32.1,2570.568,3,32.1,0,68.78247767,2019-09-12T00:00:00
1704,300219,鸿利智汇,电子元件,2.31,1640,9840,2,1640,0,-34.63994439,2019-09-12T00:00:00
1705,300222,科大智能,输配电气,29.05,21079.37,262227.3628,39,18493.6,2585.77,-24.7739761,2019-09-12T00:00:00
1706,300221,银禧科技,塑胶制品,26.55,12009.79,73499.9148,16,9531.79,2478,-31.99999999,2019-09-12T00:00:00
1707,300220,金运激光,电子元件,32.52,4097.99,159944.5497,12,4097.99,0,239.79129275,2019-09-12T00:00:00
1708,300218,安利股份,化工行业,7.41,1608,12365.52,2,1608,0,22.65633671,2019-09-12T00:00:00
1709,300213,佳讯飞鸿,通讯行业,14.62,8699.28,64026.7008,13,8699.28,0,23.53664172,2019-09-12T00:00:00
1710,300215,电科院,输配电气,3.42,2591.65,19100.4605,6,2591.65,0,32.78197932,2019-09-12T00:00:00
1711,300212,易华录,软件服务,5.61,3042.1,89285.635,12,3042.1,0,43.1104207,2019-09-12T00:00:00
1712,300217,东方电热,机械行业,14.01,17840,51022.4,5,17840,0,15.19170321,2019-09-12T00:00:00
1713,300216,千山药机,医疗行业,20.02,7234.26,27562.5306,31,7234.26,0,-13.0136967,2019-09-12T00:00:00
1714,300208,青岛中程,输配电气,39.08,29287.98,255976.9452,15,29287.98,0,29.05259891,2019-09-12T00:00:00
1715,300207,欣旺达,输配电气,27.07,41896.5,564764.82,27,41896.5,0,61.90320878,2019-09-12T00:00:00
1716,300209,天泽信息,软件服务,38.05,16214.31,229432.4865,45,16198.42,15.89,16.16544264,2019-09-12T00:00:00
1717,300211,亿通科技,通讯行业,15.05,4556,34671.16,2,4556,0,53.72454601,2019-09-12T00:00:00
1718,002382,蓝帆医疗,医疗行业,38.17,36795.01,513658.3396,15,22245.01,14550,-26.29778187,2019-09-12T00:00:00
1719,002386,天原集团,化工行业,0.01,7,42.7,4,7,0,-2.49747114,2019-09-12T00:00:00
1720,002377,国创高新,房地产,47.81,43812.13,184887.1886,20,14047.05,29765.08,-27.86324785,2019-09-12T00:00:00
1721,002380,科远智慧,电子信息,0,0.56,8.96,3,0.56,0,33.78468616,2019-09-12T00:00:00
1722,002379,宏创控股,材料行业,7.37,6823.26,30363.507,88,6823.26,0,44.01294498,2019-09-12T00:00:00
1723,002378,章源钨业,有色金属,41.14,38020.49,241810.3164,16,38020.49,0,6.27319626,2019-09-12T00:00:00
