,f1,收盘价,今日涨幅,价格变动,成交量,成交额,f7,换手,f9,量比,f11,代号,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,总市值,流通市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,股息率
85,2.0,9.75,3.83,0.36,191718.0,184228822.0,6.82,4.79,16.34,1.51,-0.2,300506.SZ,0.0,名家汇,9.88,9.24,9.38,9.39,6386696316.0,3903723554.0,-0.1,3.1,-2.01,29.14,1754013.0,19.18,0.0,0.0,0.0,0.0,2.0,0.0
86,2.0,11.92,3.83,0.44,108274.0,127323536.0,4.36,0.59,22.27,1.6,0.08,002563.SZ,0.0,森马服饰,11.94,11.44,11.55,11.48,32166550312.0,22034243575.0,0.08,2.94,12.24,39.09,5722390.0,18.4,0.0,0.0,0.0,0.0,2.0,0.0
87,2.0,5.48,3.79,0.2,110039.0,60155406.0,9.09,1.13,276.98,3.68,-0.36,600617.SH,1.0,国新能源,5.66,5.18,5.31,5.28,5943957032.0,5342530605.0,0.0,1.58,-1.26,13.46,1521510.0,135.14,0.0,0.0,0.0,0.0,2.0,0.0
88,2.0,14.11,3.75,0.51,323710.0,451702992.0,6.69,9.38,1471.73,1.69,-0.21,000996.SZ,0.0,中国中期,14.48,13.57,13.75,13.6,4867950000.0,4867950000.0,0.0,8.89,2.02,68.78,39647521.0,500.05,0.0,0.0,0.0,0.0,2.0,0.0
89,2.0,13.01,3.67,0.46,425514.0,556889120.0,6.37,4.54,9.04,2.17,0.08,002440.SZ,0.0,闰土股份,13.49,12.69,12.75,12.55,14968005000.0,12194364226.0,0.08,1.82,3.17,53.06,10638469.0,10.44,0.0,0.0,0.0,0.0,2.0,0.0
90,2.0,4.92,3.58,0.17,106855.0,52471603.0,6.53,3.36,786.98,4.43,0.0,600608.SH,1.0,ST沪科,4.99,4.68,4.7,4.75,1617998290.0,1566387490.0,0.0,28.23,16.31,18.55,2969561.0,-15870.97,0.0,0.0,0.0,0.0,2.0,0.0
91,2.0,9.01,3.56,0.31,1339263.0,1213398960.0,9.2,8.21,92.5,1.32,0.22,600812.SH,1.0,华北制药,9.36,8.56,8.65,8.7,14693550608.0,14693550608.0,-0.11,2.68,99.34,126.95,38898330.0,87.32,0.0,0.0,0.0,0.0,2.0,0.0
92,2.0,3.51,3.54,0.12,599138.0,210058450.0,8.85,3.59,401.74,3.01,-0.28,300197.SZ,0.0,铁汉生态,3.7,3.4,3.43,3.39,8235583783.0,5850279499.0,0.0,1.28,-10.69,-7.14,24889724.0,-117.12,0.0,0.0,0.0,0.0,2.0,0.0
93,2.0,7.39,3.5,0.25,204099.0,151882311.0,7.56,3.47,-55.03,1.08,0.14,002575.SZ,0.0,群兴玩具,7.66,7.12,7.14,7.14,4350640800.0,4344577305.0,0.0,5.06,0.54,-2.12,-2502792.0,-119.89,0.0,0.0,0.0,0.0,2.0,0.0
94,2.0,6.58,3.46,0.22,267445.0,174885329.0,7.7,0.93,15.92,4.09,1.23,601139.SH,1.0,深圳燃气,6.75,6.26,6.42,6.36,18929671908.0,18856355574.0,0.3,1.77,16.25,26.05,10552840.0,19.18,0.0,0.0,0.0,0.0,2.0,0.0
95,2.0,18.86,3.46,0.63,111884.0,212163829.0,9.82,9.32,26.75,2.52,-0.21,603776.SH,1.0,永安行,19.88,18.09,18.17,18.23,3537758800.0,2263421360.0,0.43,1.49,3.85,35.59,7031845.0,29.79,0.0,0.0,0.0,0.0,2.0,0.0
96,2.0,32.11,3.45,1.07,44262.0,139315222.0,5.15,17.7,74.22,1.6,0.16,002943.SZ,0.0,宇晶股份,32.42,30.82,31.03,31.04,3211000000.0,802750000.0,0.03,4.08,-6.44,-7.73,5780104.0,58.92,0.0,0.0,0.0,0.0,2.0,0.0
97,2.0,16.87,3.43,0.56,110078.0,185546294.0,5.21,17.88,19.57,3.31,0.18,603790.SH,1.0,雅运股份,17.2,16.35,16.41,16.31,3228243200.0,1038889015.0,0.0,2.97,0.48,5.11,-1841581.0,24.01,0.0,0.0,0.0,0.0,2.0,0.0
98,2.0,5.15,3.41,0.17,333998.0,169213532.0,6.63,4.72,-108.29,2.3,0.39,300157.SZ,0.0,恒泰艾普,5.23,4.9,5.0,4.98,3667383274.0,3641345873.0,0.19,1.02,0.19,24.1,8603347.0,-124.88,0.0,0.0,0.0,0.0,2.0,0.0
99,2.0,17.7,3.39,0.58,598159.0,1008622400.0,7.89,13.44,200.57,0.73,0.45,002017.SZ,0.0,东信和平,17.7,16.35,16.89,17.12,7902803687.0,7875523951.0,0.0,5.75,36.15,119.6,-55022233.0,209.63,0.0,0.0,0.0,0.0,2.0,0.0
100,2.0,4.94,3.35,0.16,659059.0,323286656.0,7.32,6.55,-53.74,1.75,0.0,000068.SZ,0.0,华控赛格,5.03,4.68,4.73,4.78,4972957032.0,4972957032.0,0.2,10.43,10.76,16.24,-1887198.0,-33.38,0.0,0.0,0.0,0.0,2.0,0.0
101,2.0,12.81,3.31,0.41,147194.0,183420605.0,10.4,17.42,123.99,1.45,0.31,002835.SZ,0.0,同为股份,13.3,12.01,12.28,12.4,2820134630.0,1082152496.0,0.0,4.25,22.82,79.41,-1895835.0,124.1,0.0,0.0,0.0,0.0,2.0,0.0
102,2.0,13.82,3.29,0.44,62304.0,85098622.0,5.53,7.94,29.83,1.97,0.36,300712.SZ,0.0,永福股份,13.99,13.25,13.31,13.38,2516677280.0,1084859552.0,0.0,2.63,6.39,23.72,7050719.0,32.49,0.0,0.0,0.0,0.0,2.0,0.0
103,2.0,13.02,3.25,0.41,1427980.0,1844752416.0,5.79,13.0,41.61,1.84,0.08,600410.SH,1.0,华胜天成,13.18,12.45,12.54,12.61,14305638847.0,14305638847.0,0.08,2.93,14.11,122.18,106126358.0,-218.35,0.0,0.0,0.0,0.0,2.0,0.0
104,2.0,20.02,3.25,0.63,64479.0,128311410.0,7.99,11.05,35.57,3.06,0.15,603706.SH,1.0,东方环宇,20.58,19.03,19.31,19.39,3203200000.0,1167959092.0,0.0,2.92,-5.66,-24.77,-5090487.0,35.82,0.0,0.0,0.0,0.0,2.0,0.0
105,2.0,12.74,3.24,0.4,154780.0,196442688.0,11.67,11.57,19.3,3.29,-0.31,300437.SZ,0.0,清水源,13.49,12.05,12.19,12.34,2781421834.0,1703904484.0,0.08,1.92,3.49,11.27,22112901.0,13.25,0.0,0.0,0.0,0.0,2.0,0.0
106,2.0,15.19,3.19,0.47,149703.0,223366458.0,5.5,4.1,66.39,1.22,0.33,002243.SZ,0.0,通产丽星,15.24,14.43,14.68,14.72,5543574642.0,5543574642.0,0.13,3.52,-8.49,10.31,21419531.0,58.65,0.0,0.0,0.0,0.0,2.0,0.0
107,2.0,6.56,3.14,0.2,397066.0,257880962.0,9.59,4.3,-101.6,2.87,-0.15,002378.SZ,0.0,章源钨业,6.77,6.16,6.31,6.36,6062538380.0,6056310408.0,0.31,3.12,-15.46,39.57,34409539.0,-6586.35,0.0,0.0,0.0,0.0,2.0,0.0
108,2.0,40.05,3.12,1.21,130927.0,521190000.0,9.55,19.82,134.61,1.5,0.07,300579.SZ,0.0,数字认证,41.48,37.77,38.3,38.84,7209000000.0,2646196977.0,0.05,11.87,34.85,166.47,-4450790.0,80.97,0.0,0.0,0.0,0.0,2.0,0.0
109,2.0,11.94,3.11,0.36,129923.0,153609281.0,7.6,4.07,15.4,1.81,0.0,603008.SH,1.0,喜临门,12.35,11.47,11.61,11.58,4714601977.0,3815546400.0,0.0,1.93,9.14,29.5,14852236.0,-11.56,0.0,0.0,0.0,0.0,2.0,0.0
110,2.0,64.76,3.1,1.95,78281.0,503148864.0,7.8,19.09,48.73,1.2,0.25,300783.SZ,0.0,三只松鼠,66.58,61.68,62.51,62.81,25968760000.0,2655160000.0,0.11,13.5,341.14,341.14,10718075.0,71.73,0.0,0.0,0.0,0.0,2.0,0.0
111,2.0,9.34,3.09,0.28,6832.0,6219986.0,4.42,0.22,-101.58,0.65,1.85,000504.SZ,0.0,*ST生物,9.37,8.97,9.06,9.06,2910100235.0,2901687697.0,0.0,-117.08,-20.1,-25.1,89391.0,-85.43,0.0,0.0,0.0,0.0,2.0,0.0
112,2.0,4.7,3.07,0.14,622694.0,297517776.0,13.16,16.14,101.76,2.89,0.43,002103.SZ,0.0,广博股份,5.02,4.42,4.52,4.56,2564430126.0,1813223937.0,0.21,2.5,-2.69,14.08,8921097.0,-3.62,0.0,0.0,0.0,0.0,2.0,0.0
113,2.0,10.08,3.07,0.3,1149031.0,1141646384.0,15.85,9.62,60.65,1.67,-0.4,002537.SZ,0.0,海联金汇,10.76,9.21,9.4,9.78,12534835209.0,12044970282.0,0.2,1.95,29.9,-1.18,-49845615.0,300.0,0.0,0.0,0.0,0.0,2.0,0.0
114,2.0,66.18,3.04,1.95,112561.0,753654720.0,9.36,27.06,232.25,1.28,0.03,300748.SZ,0.0,金力永磁,69.66,63.65,64.15,64.23,27360412762.0,2753088000.0,0.02,24.32,-5.54,206.39,-80506.0,177.76,0.0,0.0,0.0,0.0,2.0,0.0
115,2.0,23.2,3.02,0.68,37384.0,85057298.0,7.64,11.41,61.05,2.29,0.26,603895.SH,1.0,天永智能,23.52,21.8,22.59,22.52,2507456000.0,760197648.0,0.09,3.89,-5.81,-10.56,3034626.0,159.51,0.0,0.0,0.0,0.0,2.0,0.0
116,2.0,14.35,3.02,0.42,392937.0,562565024.0,5.1,2.84,48.57,1.79,0.07,300207.SZ,0.0,欣旺达,14.66,13.95,13.95,13.93,22210186670.0,19840566506.0,0.21,4.08,24.67,69.62,32359017.0,31.31,0.0,0.0,0.0,0.0,2.0,0.0
117,2.0,7.7,2.94,0.22,297813.0,225076966.0,6.28,1.71,19.32,2.06,-0.13,002408.SZ,0.0,齐翔腾达,7.8,7.33,7.47,7.48,13669111248.0,13391226472.0,0.0,1.83,-3.75,14.07,15922446.0,19.75,0.0,0.0,0.0,0.0,2.0,0.0
118,2.0,28.1,2.93,0.8,243652.0,667981552.0,7.22,11.77,759.25,1.77,0.79,300191.SZ,0.0,潜能恒信,28.35,26.38,27.6,27.3,8992000000.0,5817262000.0,0.0,7.63,51.4,91.16,-41398496.0,345.95,0.0,0.0,0.0,0.0,2.0,0.0
119,2.0,15.34,2.88,0.43,251795.0,379810320.0,5.7,10.99,54.02,1.91,0.26,300513.SZ,0.0,恒实科技,15.45,14.6,14.88,14.91,4812022318.0,3515562877.0,0.07,2.04,2.82,22.13,5730502.0,41.7,0.0,0.0,0.0,0.0,2.0,0.0
120,2.0,27.79,2.85,0.77,192753.0,537006320.0,8.33,47.01,57.72,1.9,0.0,603992.SH,1.0,松霖科技,28.88,26.63,26.81,27.02,11144063954.0,1139390000.0,0.0,6.61,105.24,105.24,17996066.0,47.18,0.0,0.0,0.0,0.0,2.0,0.0
121,2.0,20.25,2.84,0.56,144858.0,290063712.0,4.32,17.65,60.44,1.41,0.25,300603.SZ,0.0,立昂技术,20.37,19.52,19.52,19.69,5572529825.0,1662050705.0,0.1,2.39,6.64,44.85,2213733.0,66.29,0.0,0.0,0.0,0.0,2.0,0.0
122,2.0,57.92,2.79,1.57,79853.0,465131360.0,6.03,21.21,-165.38,2.16,0.0,688066.SH,1.0,航天宏图,59.49,56.09,56.09,56.35,9613754647.0,2180524028.0,0.0,8.81,235.77,235.77,32449187.0,111.22,0.0,0.0,0.0,0.0,2.0,0.0
123,2.0,7.11,2.75,0.19,1360080.0,996863168.0,12.86,23.54,514.24,20.06,0.85,002476.SZ,0.0,宝莫股份,7.61,6.72,7.61,6.92,4351320000.0,4107851644.0,0.14,6.03,14.68,59.42,-115781688.0,-18.07,0.0,0.0,0.0,0.0,2.0,0.0
124,2.0,27.89,2.69,0.73,120038.0,330314432.0,7.4,29.64,31.65,1.69,0.0,603279.SH,1.0,景津环保,28.46,26.45,27.2,27.16,11156976150.0,1129545000.0,0.0,4.17,105.68,105.68,-12052333.0,41.18,0.0,0.0,0.0,0.0,2.0,0.0
125,2.0,1.53,2.68,0.04,374059.0,57383522.0,4.03,1.45,-14.04,1.5,0.66,000981.SZ,0.0,ST银亿,1.56,1.5,1.5,1.49,6162824519.0,3938702868.0,0.0,0.43,-7.83,-50.96,295434.0,-4.17,0.0,0.0,0.0,0.0,2.0,0.0
126,2.0,6.53,2.67,0.17,379389.0,244422363.0,6.92,6.49,-59.31,1.04,0.0,300178.SZ,0.0,腾邦国际,6.68,6.24,6.31,6.36,4025799153.0,3815473685.0,0.0,1.44,0.46,-27.52,12562222.0,-43.22,0.0,0.0,0.0,0.0,2.0,0.0
127,2.0,17.44,2.65,0.45,89705.0,154110729.0,5.65,12.98,62.53,2.6,0.23,002922.SZ,0.0,伊戈尔,17.58,16.62,16.85,16.99,2346054524.0,1205421478.0,0.0,2.62,14.06,1.45,5653513.0,55.07,0.0,0.0,0.0,0.0,2.0,0.0
128,2.0,8.58,2.63,0.22,220671.0,190239898.0,3.95,6.61,11.18,2.97,-0.12,300107.SZ,0.0,建新股份,8.75,8.42,8.43,8.36,4710929583.0,2863570427.0,-0.12,2.88,-9.49,-6.02,1723133.0,8.08,0.0,0.0,0.0,0.0,2.0,0.0
129,2.0,16.48,2.62,0.42,249912.0,405685424.0,8.84,21.75,58.74,1.49,0.0,002842.SZ,0.0,翔鹭钨业,16.87,15.45,16.2,16.06,4525434368.0,1893881600.0,-0.12,5.2,-10.09,75.69,8085539.0,49.29,0.0,0.0,0.0,0.0,2.0,0.0
130,2.0,6.71,2.6,0.17,143240.0,95702223.0,8.41,4.0,88.16,3.23,0.45,000593.SZ,0.0,大通燃气,6.97,6.42,6.5,6.54,2406414070.0,2405422064.0,0.15,2.57,-4.42,4.03,2043262.0,-13.25,0.0,0.0,0.0,0.0,2.0,0.0
131,2.0,16.62,2.59,0.42,23476.0,39674599.0,5.31,1.9,129.98,2.6,-0.12,002767.SZ,0.0,先锋电子,17.46,16.6,16.84,16.2,2493000000.0,2054927963.0,-0.18,3.49,-1.95,18.12,-3771436.0,109.55,0.0,0.0,0.0,0.0,2.0,0.0
132,2.0,4.37,2.58,0.11,1452747.0,621713040.0,8.92,17.3,-124.83,1.17,-1.13,002622.SZ,0.0,融钰集团,4.44,4.06,4.27,4.26,3670800000.0,3670701675.0,-0.46,2.85,27.78,42.81,1590404.0,181.09,0.0,0.0,0.0,0.0,2.0,0.0
133,2.0,11.93,2.58,0.3,313414.0,368769072.0,5.85,12.75,255.51,0.93,0.34,002134.SZ,0.0,天津普林,12.1,11.42,11.48,11.63,2932987732.0,2932987732.0,-0.08,7.63,56.97,102.2,-759768.0,-65.5,0.0,0.0,0.0,0.0,2.0,0.0
134,2.0,13.14,2.58,0.33,1197506.0,1559711376.0,7.88,8.15,64.6,1.07,0.54,000021.SZ,0.0,深科技,13.56,12.55,12.69,12.81,19332348030.0,19306957621.0,0.0,3.07,57.37,132.57,9933476.0,38.06,0.0,0.0,0.0,0.0,2.0,0.0
135,2.0,5.58,2.57,0.14,279903.0,156484943.0,7.35,3.94,37.58,3.56,0.18,600200.SH,1.0,江苏吴中,5.75,5.35,5.46,5.44,3975129683.0,3966067952.0,0.0,1.63,-7.92,-5.74,5064349.0,-12.53,0.0,0.0,0.0,0.0,2.0,0.0
136,2.0,17.29,2.55,0.43,103916.0,178288905.0,3.97,11.06,155.92,0.75,0.41,300687.SZ,0.0,赛意信息,17.38,16.71,16.9,16.86,3762507158.0,1624371173.0,-0.12,4.36,10.62,30.2,4966238.0,37.55,0.0,0.0,0.0,0.0,2.0,0.0
137,2.0,26.68,2.54,0.66,191930.0,515184224.0,6.76,35.72,318.3,1.68,0.15,300615.SZ,0.0,欣天科技,27.48,25.72,26.01,26.02,5064779658.0,1433576430.0,0.04,10.83,-5.89,100.15,27215049.0,350.36,0.0,0.0,0.0,0.0,2.0,0.0
138,2.0,26.7,2.5,0.65,51023.0,135712615.0,5.95,12.53,64.3,2.15,0.38,603722.SH,1.0,阿科力,27.33,25.78,26.09,26.05,2314890000.0,1087491000.0,-0.07,4.46,18.67,25.77,3157298.0,81.11,0.0,0.0,0.0,0.0,2.0,0.0
139,2.0,13.61,2.48,0.33,359496.0,483534688.0,3.39,14.06,36.39,1.29,0.52,601330.SH,1.0,绿色动力,13.61,13.16,13.28,13.28,15803932000.0,3479404530.0,0.07,5.1,-4.22,10.2,4580911.0,51.06,0.0,0.0,0.0,0.0,2.0,0.0
140,2.0,104.26,2.47,2.51,39568.0,403457296.0,5.28,2.82,1780.65,0.72,-0.1,603501.SH,1.0,韦尔股份,104.8,99.43,101.33,101.75,90045410337.0,14652220178.0,0.0,5.82,110.33,256.93,13431954.0,10846.86,0.0,0.0,0.0,0.0,2.0,0.0
141,2.0,11.22,2.47,0.27,58540.0,64957031.0,5.48,6.18,253.44,1.48,0.09,002827.SZ,0.0,高争民爆,11.35,10.75,11.33,10.95,3096720000.0,1062674194.0,0.0,4.67,4.08,24.53,-400564.0,78.72,0.0,0.0,0.0,0.0,2.0,0.0
142,2.0,13.74,2.46,0.33,233204.0,322866304.0,4.85,31.23,26.28,1.15,-0.22,603797.SH,1.0,联泰环保,14.16,13.51,13.51,13.41,4103808240.0,1026048240.0,0.0,3.64,15.66,61.08,2197102.0,35.91,0.0,0.0,0.0,0.0,2.0,0.0
143,2.0,9.96,2.36,0.23,246638.0,248498788.0,7.3,7.17,10.41,2.57,0.0,603980.SH,1.0,吉华集团,10.44,9.73,9.81,9.73,6972000000.0,3425107777.0,0.0,1.57,3.64,23.11,-5154959.0,9.76,0.0,0.0,0.0,0.0,2.0,0.0
144,2.0,85.67,2.35,1.97,13947.0,120253949.0,4.93,0.33,56.18,0.91,-0.13,603658.SH,1.0,安图生物,87.59,83.46,83.46,83.7,35981400000.0,35981400000.0,-0.05,18.81,31.32,78.15,4420456.0,56.56,0.0,0.0,0.0,0.0,2.0,0.0
145,2.0,6.18,2.32,0.14,352666.0,221317132.0,7.95,7.42,15.63,7.38,0.16,601366.SH,1.0,利群股份,6.53,6.05,6.1,6.04,5317892843.0,2935674128.0,0.0,1.21,-1.12,-1.59,16809230.0,58.39,0.0,0.0,0.0,0.0,2.0,0.0
146,2.0,17.24,2.31,0.39,92190.0,156929934.0,4.15,8.16,18.34,2.58,0.23,603313.SH,1.0,梦百合,17.35,16.65,16.88,16.85,5519448374.0,1948141947.0,0.17,2.96,2.93,8.77,-6572960.0,18.5,0.0,0.0,0.0,0.0,2.0,0.0
147,2.0,10.62,2.31,0.24,489526.0,515184704.0,6.74,21.33,-238.37,0.92,0.66,002417.SZ,0.0,深南股份,10.81,10.11,10.18,10.38,2867400000.0,2436822370.0,0.0,9.75,58.74,19.86,-3619185.0,-91.92,0.0,0.0,0.0,0.0,2.0,0.0
148,2.0,17.27,2.31,0.39,127854.0,221602891.0,6.1,3.65,25.95,0.96,0.35,002664.SZ,0.0,长鹰信质,17.88,16.85,17.16,16.88,6908345400.0,6043681834.0,-0.12,3.05,31.83,41.44,6800052.0,26.79,0.0,0.0,0.0,0.0,2.0,0.0
149,2.0,19.11,2.3,0.43,183899.0,359598720.0,8.19,9.72,22.46,2.73,-0.47,300497.SZ,0.0,富祥股份,20.55,19.02,19.77,18.68,5129105253.0,3614983835.0,-0.31,4.65,28.17,27.66,-40948605.0,28.99,0.0,0.0,0.0,0.0,2.0,0.0
150,2.0,12.05,2.29,0.27,67178.0,80133243.0,3.82,0.29,16.91,1.26,0.08,600167.SH,1.0,联美控股,12.08,11.63,11.77,11.78,27571839674.0,27571839674.0,0.0,4.16,13.47,76.17,1750090.0,18.56,0.0,0.0,0.0,0.0,2.0,0.0
151,2.0,15.39,2.26,0.34,220691.0,333138256.0,6.31,3.74,132.2,0.79,0.26,600640.SH,1.0,号百控股,15.48,14.53,15.05,15.05,12245760517.0,9070861799.0,0.13,2.81,15.63,58.5,24551004.0,70.1,0.0,0.0,0.0,0.0,2.0,0.0
152,2.0,6.89,2.23,0.15,360539.0,247289599.0,6.82,9.78,-207.04,1.43,0.29,300356.SZ,0.0,光一科技,7.08,6.62,6.73,6.74,2832605569.0,2539846472.0,0.44,2.7,-6.13,19.2,2143064.0,-1789.15,0.0,0.0,0.0,0.0,2.0,0.0
153,2.0,26.7,2.22,0.58,1205494.0,3202136208.0,4.98,7.14,48.13,0.93,0.15,002463.SZ,0.0,沪电股份,26.95,25.65,25.77,26.12,46049953592.0,45077250645.0,0.0,10.49,145.4,277.65,173605392.0,54.03,0.0,0.0,0.0,0.0,2.0,0.0
154,2.0,16.69,2.2,0.36,240102.0,400740992.0,6.37,3.72,18.21,1.45,0.6,002174.SZ,0.0,游族网络,17.1,16.06,16.2,16.33,14828528800.0,10763157688.0,0.0,2.96,-4.63,-10.22,11015191.0,16.06,0.0,0.0,0.0,0.0,2.0,0.0
155,2.0,11.31,2.17,0.24,109314.0,122547324.0,5.33,6.53,16.46,3.5,0.0,603689.SH,1.0,皖天然气,11.46,10.87,11.06,11.07,3800160000.0,1892859696.0,-0.09,1.82,1.8,8.54,2256.0,18.59,0.0,0.0,0.0,0.0,2.0,0.0
156,2.0,5.69,2.15,0.12,174971.0,99600922.0,8.8,3.3,-27.76,3.16,0.0,600333.SH,1.0,长春燃气,5.95,5.46,5.54,5.57,3465384592.0,3013536708.0,0.0,1.71,3.83,1.79,-1754323.0,-75.24,0.0,0.0,0.0,0.0,2.0,0.0
157,2.0,18.19,2.13,0.38,765003.0,1399512560.0,7.24,28.33,134.38,1.34,0.06,002945.SZ,0.0,华林证券,18.8,17.51,17.55,17.81,49113000000.0,4911300000.0,0.0,9.67,-6.72,402.49,112476348.0,143.56,0.0,0.0,0.0,0.0,2.0,0.0
158,2.0,7.3,2.1,0.15,72298.0,51720994.0,5.03,2.84,94.33,3.72,0.27,600692.SH,1.0,亚通股份,7.34,6.98,7.13,7.15,2567877667.0,1861576774.0,0.14,3.24,-7.12,3.25,7358814.0,77.39,0.0,0.0,0.0,0.0,2.0,0.0
159,2.0,19.65,2.08,0.4,428006.0,826039696.0,4.31,6.01,182.8,0.9,0.46,300134.SZ,0.0,大富科技,19.66,18.83,19.54,19.25,15081335818.0,13998984343.0,0.1,2.8,26.69,109.04,-55033051.0,177.71,0.0,0.0,0.0,0.0,2.0,0.0
160,2.0,27.57,2.04,0.55,174796.0,479494864.0,7.7,35.65,72.11,2.27,-0.18,002949.SZ,0.0,华阳国际,28.4,26.32,26.65,27.02,5404547100.0,1351757100.0,-0.07,5.16,12.95,162.32,-16621693.0,42.57,0.0,0.0,0.0,0.0,2.0,0.0
161,2.0,49.85,2.01,0.98,26719.0,132140568.0,6.24,1.57,356.13,0.74,-0.06,300526.SZ,0.0,中潜股份,51.15,48.1,48.39,48.87,8507441678.0,8479571789.0,0.0,15.47,266.54,345.89,4364014.0,457.94,0.0,0.0,0.0,0.0,2.0,0.0
162,2.0,2.56,1.99,0.05,304146.0,78809118.0,7.57,3.07,109.01,4.01,-0.39,600397.SH,1.0,安源煤业,2.7,2.51,2.51,2.51,2534297298.0,2534297298.0,-0.39,2.95,-8.57,17.43,1146310.0,126.67,0.0,0.0,0.0,0.0,2.0,0.0
163,2.0,55.94,1.99,1.09,27819.0,153275601.0,4.61,12.22,28.95,2.18,0.11,603217.SH,1.0,元利科技,56.53,54.0,54.78,54.85,5092777600.0,1273194400.0,0.0,2.42,-22.23,1.78,-1579905.0,25.01,0.0,0.0,0.0,0.0,2.0,0.0
164,2.0,12.91,1.97,0.25,99743.0,129664431.0,4.66,11.2,45.54,2.09,0.08,002895.SZ,0.0,川恒股份,13.29,12.7,12.79,12.66,5164129100.0,1149532220.0,-0.08,2.77,9.13,10.72,523220.0,49.53,0.0,0.0,0.0,0.0,2.0,0.0
165,2.0,12.42,1.97,0.24,308315.0,380861888.0,4.27,3.08,8.54,1.32,0.08,600682.SH,1.0,南京新百,12.57,12.05,12.05,12.18,16718962185.0,12446786847.0,0.16,1.13,16.18,41.46,613481.0,11.95,0.0,0.0,0.0,0.0,2.0,0.0
166,2.0,21.34,1.96,0.41,186032.0,394188496.0,4.97,37.21,60.56,1.24,-0.05,603687.SH,1.0,大胜达,21.65,20.61,21.2,20.93,8767127821.0,1067000000.0,0.0,6.21,190.34,190.34,-9344442.0,61.31,0.0,0.0,0.0,0.0,2.0,0.0
167,2.0,7.3,1.96,0.14,19065.0,13663003.0,4.33,0.79,-174.15,2.18,0.0,600228.SH,1.0,ST昌九,7.32,7.01,7.12,7.16,1761636000.0,1761636000.0,0.0,31.17,-1.35,-13.51,-1242194.0,-2324.84,0.0,0.0,0.0,0.0,2.0,0.0
168,2.0,17.75,1.95,0.34,34760.0,61051009.0,3.39,5.65,-109.02,2.45,0.0,603721.SH,1.0,中广天择,17.8,17.21,17.4,17.41,2307500000.0,1092511204.0,0.0,4.49,-0.73,62.84,20077.0,-331.63,0.0,0.0,0.0,0.0,2.0,0.0
169,2.0,6.82,1.94,0.13,170496.0,114622284.0,4.04,5.68,-30.97,1.07,0.29,600152.SH,1.0,维科技术,6.84,6.57,6.62,6.69,3007153785.0,2047869976.0,0.0,2.23,9.29,18.4,4276531.0,-60.59,0.0,0.0,0.0,0.0,2.0,0.0
170,2.0,15.74,1.94,0.3,267365.0,423968752.0,6.35,2.56,24.05,2.66,0.13,000062.SZ,0.0,深圳华强,16.2,15.22,15.32,15.44,16462612728.0,16442712394.0,0.13,3.39,15.06,39.05,11917879.0,24.63,0.0,0.0,0.0,0.0,2.0,0.0
171,2.0,37.8,1.94,0.72,129462.0,485131616.0,4.58,21.49,36.5,1.14,0.35,300738.SZ,0.0,奥飞数据,38.35,36.65,37.2,37.08,4440698640.0,2277707040.0,-0.11,7.15,41.31,68.52,11739769.0,47.51,0.0,0.0,0.0,0.0,2.0,0.0
172,2.0,4.23,1.93,0.08,219191.0,92341664.0,9.64,2.79,28.46,3.46,0.0,000698.SZ,0.0,沈阳化工,4.44,4.04,4.14,4.15,3466545891.0,3323446099.0,0.0,0.77,1.68,18.16,103310.0,31.18,0.0,0.0,0.0,0.0,2.0,0.0
173,2.0,11.12,1.92,0.21,145355.0,160472072.0,4.67,1.42,200.39,1.32,0.54,300180.SZ,0.0,华峰超纤,11.31,10.8,11.31,10.91,18945739643.0,11407372992.0,-0.09,3.72,25.23,50.07,20188116.0,140.33,0.0,0.0,0.0,0.0,2.0,0.0
174,2.0,29.66,1.92,0.56,322886.0,960507456.0,6.01,5.76,54.93,1.6,-0.03,002396.SZ,0.0,星网锐捷,30.55,28.8,28.9,29.1,17300093045.0,16631557743.0,-0.1,4.67,37.76,73.35,32596867.0,27.84,0.0,0.0,0.0,0.0,2.0,0.0
175,2.0,8.5,1.92,0.16,157251.0,132536714.0,4.2,4.7,51.24,3.84,0.0,002457.SZ,0.0,青龙管业,8.57,8.22,8.31,8.34,2847432000.0,2842846131.0,0.0,1.59,-4.17,7.05,12706049.0,29.86,0.0,0.0,0.0,0.0,2.0,0.0
176,2.0,49.78,1.9,0.93,26946.0,133317602.0,5.55,6.52,-242.45,0.77,0.83,300552.SZ,0.0,万集科技,50.94,48.23,48.71,48.85,5472693728.0,2056783657.0,0.36,6.92,72.91,245.93,2984743.0,234.5,0.0,0.0,0.0,0.0,2.0,0.0
177,2.0,96.8,1.89,1.8,30584.0,287859600.0,5.45,26.6,53.67,0.93,0.01,300789.SZ,0.0,唐源电气,97.0,91.82,93.64,95.0,4451131071.0,1113200000.0,-0.05,6.79,172.06,172.06,-8259667.0,53.25,0.0,0.0,0.0,0.0,2.0,0.0
178,2.0,10.33,1.87,0.19,107218.0,109323295.0,3.35,3.13,86.94,0.95,0.78,300477.SZ,0.0,合纵科技,10.4,10.06,10.16,10.14,6014070652.0,3539309608.0,-0.1,3.06,21.1,14.27,1295567.0,223.85,0.0,0.0,0.0,0.0,2.0,0.0
