,f1,f2,今日涨幅,价格变动,成交量,成交额,f7,换手,市盈(动),量比,f11,f12,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,流通市值,总市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,gxl
1184,2,7.62,0.66,0.05,79934,61105853.0,3.3,1.03,45.53,0.62,-0.13,000657.SZ,0,中钨高新,7.8,7.55,7.72,7.57,6706487951,5894226340,-0.26,2.06,1.74,43.23,888457.0,50.38,-,-,-,-,2,0.0
1183,2,7.62,0.66,0.05,23803,18213074.0,1.59,1.28,31.17,1.17,-0.39,000929.SZ,0,兰州黄河,7.7,7.58,7.58,7.57,1415536920,1415447179,-0.26,2.06,-7.3,22.71,-921151.0,-106.76,-,-,-,-,2,0.0
1182,2,7.62,0.66,0.05,80175,60383015.0,3.43,4.03,357.28,1.31,0.4,002112.SZ,0,三变科技,7.66,7.4,7.49,7.57,1536192000,1514878045,0.4,3.97,4.1,14.59,1741637.0,57.03,-,-,-,-,2,0.0
1175,2,46.66,0.67,0.31,17144,80210770.0,1.38,4.32,120.09,0.51,0.0,688122.SH,1,西部超导,47.13,46.49,46.51,46.35,20589751520,1852508898,0.0,8.25,211.07,211.07,-1373747.0,140.41,-,-,-,-,2,0.0
1174,2,4.51,0.67,0.03,223935,100002423.0,2.46,2.55,14.84,1.64,0.22,002345.SZ,0,潮宏基,4.52,4.41,4.5,4.48,4083411309,3962933460,0.22,1.19,-6.43,0.89,-26206174.0,98.45,-,-,-,-,2,0.0
1171,2,17.98,0.67,0.12,26394,48061574.0,3.81,3.03,27.25,0.85,-0.06,603080.SH,1,新疆火炬,18.66,17.98,18.3,17.86,2544170000,1568485300,0.0,2.3,-6.35,-13.72,-275553.0,25.52,-,-,-,-,2,0.0
1167,2,10.38,0.68,0.07,358618,367246752.0,5.82,15.63,-232.98,0.54,0.68,002417.SZ,0,深南股份,10.55,9.95,10.36,10.31,2802600000,2381752937,-0.29,9.53,50.65,17.16,-15464292.0,-89.84,-,-,-,-,2,0.0
1161,2,36.75,0.68,0.25,29668,109489702.0,2.3,13.35,32.87,1.05,-0.05,300594.SZ,0,朗进科技,37.29,36.45,36.45,36.5,3267321225,816831225,0.03,4.17,34.17,93.22,-6705225.0,40.49,-,-,-,-,2,0.0
1160,2,7.3,0.69,0.05,22206,16261808.0,1.66,1.01,4475.39,0.92,0.14,600099.SH,1,林海股份,7.38,7.26,7.26,7.25,1599576000,1599576000,0.14,3.38,-7.94,28.75,1763223.0,613.29,-,-,-,-,2,0.0
1159,2,4.37,0.69,0.03,138145,61162754.0,4.61,2.68,-4.51,1.3,-0.46,600532.SH,1,宏达矿业,4.55,4.35,4.42,4.34,2255207196,2255207196,-0.23,1.42,-23.47,10.91,747690.0,-11.41,-,-,-,-,2,0.0
1157,2,10.18,0.69,0.07,26328,26762970.0,2.27,1.56,3060.14,0.71,0.2,300460.SZ,0,惠伦晶体,10.26,10.03,10.2,10.11,1713031356,1713031356,0.3,2.61,-2.4,21.62,803953.0,-57.26,-,-,-,-,2,0.0
1149,2,4.32,0.7,0.03,251861,109759499.0,5.36,2.49,92.82,2.27,-0.46,000520.SZ,0,长航凤凰,4.5,4.27,4.5,4.29,4372200526,4372200526,-0.46,10.92,19.67,50.0,-11258473.0,130.5,-,-,-,-,2,0.0
1148,2,10.05,0.7,0.07,14972,15078959.0,1.1,0.42,-114.17,0.89,-0.1,600283.SH,1,钱江水利,10.12,10.01,10.01,9.98,3547607368,3547607368,0.0,1.98,-13.06,-10.27,-52451.0,-211.38,-,-,-,-,2,0.0
1147,2,5.74,0.7,0.04,74387,42865228.0,2.46,1.86,14.47,1.29,-0.35,002015.SZ,0,协鑫能科,5.8,5.66,5.7,5.7,7763127931,2300039956,0.0,1.82,-6.06,20.59,-3052004.0,198.48,-,-,-,-,2,0.0
656,2,4.08,1.49,0.06,314465,128384710.0,3.98,2.22,-18.39,1.25,-0.24,300002.SZ,0,神州泰岳,4.15,3.99,4.04,4.02,8001255295,5773323289,0.0,1.6,-7.06,23.64,-2465553.0,-6210.05,-,-,-,-,2,0.0
649,2,8.09,1.51,0.12,457194,368604576.0,5.52,6.54,34.36,1.29,0.37,002161.SZ,0,远 望 谷,8.24,7.8,8.01,7.97,5984637366,5651556396,0.12,4.05,4.79,49.26,5939594.0,-210.71,-,-,-,-,2,0.0
2857,2,6.46,-0.62,-0.04,55612,35945252.0,1.23,0.31,-15.43,0.85,0.16,000918.SZ,0,嘉凯城,6.51,6.43,6.49,6.5,11655077090,11655077090,0.0,3.79,5.73,-15.22,-2596746.0,-6.85,-,-,-,-,2,0.0
219,2,19.51,3.5,0.66,260736,507927968.0,6.1,7.64,33.38,1.04,0.1,300130.SZ,0,新国都,19.98,18.83,18.83,18.85,9454967436,6660271416,0.0,4.14,16.2,72.35,26170823.0,28.63,-,-,-,-,2,0.0
249,2,6.67,3.25,0.21,52611,34922114.0,3.41,2.22,-88.03,3.08,0.15,002207.SZ,0,ST准油,6.73,6.51,6.6,6.46,1595313111,1583377186,0.0,228.4,11.17,49.22,-2264583.0,-4.72,-,-,-,-,2,0.0
247,2,12.61,3.28,0.4,995034,1253591248.0,5.49,9.06,40.3,1.39,-0.08,600410.SH,1,华胜天成,12.93,12.26,12.33,12.21,13855154060,13855154060,0.0,2.84,10.61,115.19,25837445.0,-211.47,-,-,-,-,2,0.0
243,2,4.08,3.29,0.13,24696,10020047.0,6.08,0.73,-30.15,2.06,0.49,600247.SH,1,ST成城,4.15,3.91,3.95,3.95,1372681728,1372681728,0.25,-118.15,-5.77,-12.63,1527886.0,-34.59,-,-,-,-,2,0.0
242,2,17.88,3.29,0.57,27362,47771632.0,3.64,1.2,85.75,0.58,2.17,600083.SH,1,博信股份,17.88,17.25,17.25,17.31,4112400000,4076520669,1.65,137.21,18.1,-0.67,379064.0,-98.09,-,-,-,-,2,0.0
238,2,20.24,3.32,0.65,61836,124976992.0,5.72,1.79,6.51,2.25,0.0,002190.SZ,0,*ST集成,20.57,19.45,19.61,19.59,7260681902,6986612852,0.15,3.08,14.03,25.4,-312195.0,17.87,-,-,-,-,2,0.0
236,2,1.55,3.33,0.05,785316,122519144.0,10.0,3.99,-1.03,1.28,0.0,300116.SZ,0,坚瑞沃能,1.63,1.48,1.48,1.5,3770413074,3052655049,0.0,-2.29,-11.93,13.97,-1945131.0,-0.92,-,-,-,-,2,0.0
232,2,6.8,3.34,0.22,410514,277464448.0,6.84,7.73,32.05,1.83,0.0,002321.SZ,0,华英农业,7.0,6.55,6.59,6.58,3633179480,3611078215,0.0,1.38,2.72,31.78,33764334.0,29.66,-,-,-,-,2,0.0
231,2,4.31,3.36,0.14,527398,223190107.0,3.12,7.02,-25.6,0.52,0.94,000595.SZ,0,宝塔实业,4.31,4.18,4.21,4.17,3294043568,3240093574,0.47,5.87,42.24,69.69,5872750.0,-19.59,-,-,-,-,2,0.0
229,2,17.83,3.36,0.58,307414,542799600.0,4.99,2.16,38.27,1.19,0.11,002411.SZ,0,延安必康,18.11,17.25,17.31,17.25,27320622097,25433706290,0.11,2.78,4.57,-15.42,92891854.0,82.79,-,-,-,-,2,0.0
222,2,5.38,3.46,0.18,275133,152483695.0,7.31,8.34,-35.48,5.24,-0.37,300084.SZ,0,海默科技,5.72,5.34,5.72,5.2,2070039670,1774066734,0.0,1.13,-8.19,12.55,4186283.0,32.48,-,-,-,-,2,0.0
221,2,3.28,3.47,0.11,434882,139096226.0,6.94,6.21,-7.54,1.3,0.0,002354.SZ,0,天神娱乐,3.32,3.1,3.13,3.17,3057428712,2296310226,0.0,1.72,-15.03,-37.4,3026274.0,-0.4,-,-,-,-,2,0.0
220,2,2.97,3.48,0.1,73056,21379992.0,6.97,0.92,-110.4,2.25,-0.34,002306.SZ,0,ST云网,3.0,2.8,2.83,2.87,2376000000,2353567774,-0.34,182.06,-7.19,-7.76,1614309.0,297.51,-,-,-,-,2,0.0
217,2,13.16,3.54,0.45,419150,560132816.0,7.08,3.73,16.01,1.14,-0.53,600093.SH,1,易见股份,13.72,12.82,12.86,12.71,14771409100,14771409100,-0.15,1.96,6.9,73.61,28313316.0,17.24,-,-,-,-,2,0.0
255,2,6.42,3.22,0.2,215021,137730557.0,5.47,3.04,25.92,2.12,0.16,000606.SZ,0,顺利办,6.55,6.21,6.22,6.22,4916431846,4540234311,0.16,1.71,-0.47,7.9,14635345.0,38.39,-,-,-,-,2,0.0
213,2,3.47,3.58,0.12,2953465,1036716992.0,4.48,15.84,26.24,2.46,-0.29,600968.SH,1,海油发展,3.6,3.45,3.55,3.35,35272911571,6471911571,0.29,1.97,70.1,70.1,-73105486.0,30.64,-,-,-,-,2,0.0
208,2,4.82,3.66,0.17,482409,228007272.0,5.59,4.35,66.27,1.45,0.21,002681.SZ,0,奋达科技,4.84,4.58,4.65,4.65,9947116875,5341712486,0.21,1.88,10.8,31.69,18136777.0,-11.7,-,-,-,-,2,0.0
205,2,3.93,3.69,0.14,247824,95748664.0,4.49,8.92,-30.17,1.1,-0.51,300089.SZ,0,文化长城,3.96,3.79,3.8,3.79,1890553499,1092051371,0.0,0.84,-14.94,-25.99,-939830.0,15.24,-,-,-,-,2,0.0
198,2,129.95,3.79,4.75,36213,477019696.0,9.26,27.16,74.03,1.13,0.27,300785.SZ,0,值得买,136.87,125.28,125.29,125.2,6930666753,1732666753,0.01,10.21,357.25,357.25,29169549.0,68.04,-,-,-,-,2,0.0
197,2,19.4,3.8,0.71,889290,1714906608.0,5.99,9.03,-60.05,0.89,0.21,600584.SH,1,长电科技,19.88,18.76,18.91,18.69,31095766367,19100658000,0.1,2.59,50.27,135.44,90058372.0,-25.72,-,-,-,-,2,0.0
196,2,11.99,3.81,0.44,269176,315547856.0,5.8,5.89,-135.34,1.73,-0.17,002383.SZ,0,合众思壮,12.05,11.38,11.52,11.55,8934446626,5480741047,0.08,2.32,7.53,1.35,21607728.0,-410.11,-,-,-,-,2,0.0
193,2,6.77,3.83,0.25,257405,175635694.0,9.66,4.64,128.98,1.57,0.0,002453.SZ,0,华软科技,7.17,6.54,6.54,6.52,3867701000,3755421714,0.15,4.22,8.67,30.19,6858598.0,147.31,-,-,-,-,2,0.0
184,2,5.31,3.91,0.2,363779,192428983.0,5.28,2.54,-38.98,2.62,0.0,600151.SH,1,航天机电,5.41,5.14,5.15,5.11,7615879644,7615879644,0.0,1.29,-0.75,34.09,12754247.0,65.94,-,-,-,-,2,0.0
182,2,7.16,3.92,0.27,16486,11644098.0,5.37,0.68,-170.81,2.46,0.0,600228.SH,1,ST昌九,7.22,6.85,6.89,6.89,1727851200,1727851200,-0.14,30.57,-3.76,-15.17,-562577.0,-2280.25,-,-,-,-,2,0.0
181,2,27.02,3.92,1.02,120258,321841232.0,4.19,29.33,56.12,1.17,0.07,603992.SH,1,松霖科技,27.19,26.1,26.3,26.0,10835286363,1107820000,0.0,6.42,99.56,99.56,4992393.0,45.87,-,-,-,-,2,0.0
178,2,59.1,3.94,2.24,26683,156301641.0,5.36,19.99,47.41,1.31,0.14,300786.SZ,0,国林环保,59.88,56.83,57.24,56.86,3155940000,788985000,-0.02,4.33,127.13,127.13,1727555.0,47.01,-,-,-,-,2,0.0
177,2,7.12,3.94,0.27,133827,92925373.0,5.99,5.32,-19.14,2.24,0.71,300426.SZ,0,唐德影视,7.12,6.71,6.81,6.85,2946490960,1790930154,0.42,16.1,7.88,4.4,4795873.0,-2.69,-,-,-,-,2,0.0
254,2,5.77,3.22,0.18,25823,14767309.0,5.55,0.76,-101.02,1.22,0.0,600767.SH,1,ST运盛,5.86,5.55,5.55,5.59,1967628750,1967051750,-0.17,7.14,16.8,21.99,1037809.0,79.14,-,-,-,-,2,0.0
256,2,55.72,3.2,1.73,108852,586394608.0,7.22,36.47,42.87,1.06,0.96,603662.SH,1,柯力传感,55.72,51.82,53.83,53.99,6652993297,1663248352,0.49,4.04,180.99,180.99,-32556679.0,41.66,-,-,-,-,2,0.0
648,2,5.39,1.51,0.08,140607,75390871.0,2.07,0.74,40.78,1.22,0.19,600418.SH,1,江淮汽车,5.41,5.3,5.31,5.31,10204952311,10204952311,0.19,0.79,1.13,12.06,4769550.0,-12.38,-,-,-,-,2,0.0
290,2,8.42,2.93,0.24,403804,339247984.0,5.5,8.07,25.1,1.12,0.0,002235.SZ,0,安妮股份,8.59,8.14,8.2,8.18,5032391824,4213087875,0.0,2.35,-7.57,63.5,14933850.0,39.97,-,-,-,-,2,0.0
318,2,6.32,2.76,0.17,101571,63760832.0,3.74,1.89,15.03,2.65,0.48,600644.SH,1,乐山电力,6.36,6.13,6.17,6.15,3402692165,3402692165,0.0,2.31,1.28,40.76,-1680979.0,25.0,-,-,-,-,2,0.0
315,2,5.53,2.79,0.15,124859,69004255.0,5.02,4.7,1331.71,2.1,0.0,000613.SZ,0,大东海A,5.65,5.38,5.38,5.38,2013473000,1470297598,-0.18,25.63,-8.75,-25.97,2995469.0,15845.27,-,-,-,-,2,0.0
314,2,6.25,2.8,0.17,229773,142880081.0,5.76,5.94,83.98,2.03,0.32,300050.SZ,0,世纪鼎利,6.38,6.03,6.15,6.08,3405291988,2416337950,0.16,1.18,-5.59,0.64,20594950.0,71.91,-,-,-,-,2,0.0
313,2,6.59,2.81,0.18,990508,652479200.0,8.27,12.57,25.65,1.01,-0.15,300194.SZ,0,福安药业,6.85,6.32,6.37,6.41,7840204597,5194365187,0.0,2.04,13.23,105.3,12715007.0,-20.64,-,-,-,-,2,0.0
311,2,5.07,2.84,0.14,293772,147239711.0,3.85,1.32,28.51,0.78,0.0,600869.SH,1,智慧能源,5.08,4.89,4.94,4.93,11252118422,11252118422,0.0,2.23,10.7,4.54,10904397.0,88.46,-,-,-,-,2,0.0
309,2,2.53,2.85,0.07,63989,16239821.0,6.1,2.25,-4.88,1.84,-0.39,002766.SZ,0,*ST索菱,2.58,2.43,2.46,2.46,1067037655,719351651,-0.39,0.89,4.55,-53.66,1259698.0,-2.19,-,-,-,-,2,0.0
307,2,3.61,2.85,0.1,268487,95829627.0,5.98,2.88,-6.12,1.2,0.28,600225.SH,1,天津松江,3.67,3.46,3.52,3.51,3377128340,3367701688,-0.28,3.51,2.56,5.56,6948660.0,-7.1,-,-,-,-,2,0.0
306,2,16.2,2.86,0.45,276722,438249040.0,4.44,4.72,26.33,0.92,0.31,000603.SZ,0,盛达矿业,16.2,15.5,15.6,15.75,11177503405,9501510179,0.25,5.51,36.82,62.0,-13534887.0,26.04,-,-,-,-,2,0.0
305,2,18.36,2.86,0.51,341766,628337648.0,4.87,5.39,59.73,0.8,0.49,002123.SZ,0,梦网集团,18.75,17.88,17.88,17.85,14857316471,11650729178,0.05,3.23,30.4,157.5,63643977.0,154.34,-,-,-,-,2,0.0
297,2,4.27,2.89,0.12,150883,64529259.0,7.47,2.95,-7.59,1.4,-0.47,600212.SH,1,江泉实业,4.39,4.08,4.18,4.15,2184947100,2184947100,-0.23,4.97,2.89,9.49,-230255.0,-7.15,-,-,-,-,2,0.0
295,2,10.6,2.91,0.3,166543,175222318.0,3.59,9.4,7.01,1.81,0.19,002759.SZ,0,天际股份,10.67,10.3,10.35,10.3,4262817210,1877977058,0.09,1.15,-19.76,33.5,-3653129.0,11.91,-,-,-,-,2,0.0
291,2,5.62,2.93,0.16,649267,359869536.0,2.93,4.55,36.14,1.23,0.18,600988.SH,1,赤峰黄金,5.62,5.46,5.49,5.46,8016264008,8016264008,0.18,3.06,-1.58,40.85,-15388489.0,-94.99,-,-,-,-,2,0.0
288,2,6.65,2.94,0.19,891323,587129760.0,5.42,8.66,40.39,0.9,0.45,300292.SZ,0,吴通控股,6.75,6.4,6.47,6.46,8477755665,6846952152,0.0,5.28,-5.54,74.08,11275103.0,-7.37,-,-,-,-,2,0.0
258,2,5.16,3.2,0.16,478799,244899749.0,5.4,6.32,74.73,0.83,0.0,002288.SZ,0,超华科技,5.25,4.98,5.07,5.0,4807281719,3908250033,0.0,3.04,11.69,14.41,17014662.0,158.23,-,-,-,-,2,0.0
285,2,6.26,2.96,0.18,419524,259194460.0,9.87,13.01,-70.67,2.42,0.16,300264.SZ,0,佳创视讯,6.52,5.92,6.08,6.08,2586006000,2018425854,0.0,4.88,8.12,35.79,-24642658.0,-228.73,-,-,-,-,2,0.0
281,2,3.44,2.99,0.1,207581,70539977.0,5.39,2.07,-20.28,1.1,0.0,002418.SZ,0,康盛股份,3.47,3.29,3.3,3.34,3909216000,3450794809,0.0,3.72,-15.27,11.69,2734053.0,-2.98,-,-,-,-,2,0.0
278,2,6.13,3.03,0.18,38962,23610230.0,3.53,1.2,-1.99,1.53,0.33,000911.SZ,0,*ST 南糖,6.15,5.94,5.95,5.95,1986616144,1986616144,0.0,-4.32,-0.97,12.07,3839562.0,-1.46,-,-,-,-,2,0.0
274,2,4.71,3.06,0.14,422935,197855099.0,5.03,3.82,23.74,1.58,0.21,002611.SZ,0,东方精工,4.78,4.55,4.6,4.57,8660027822,5209815309,0.21,2.08,12.14,25.6,8436023.0,-2.22,-,-,-,-,2,0.0
271,2,44.06,3.09,1.32,35575,155741338.0,4.56,8.87,96.36,1.23,0.14,300766.SZ,0,每日互动,44.28,42.33,42.33,42.74,17628406000,1766806000,0.16,10.55,1.06,236.85,5613721.0,81.86,-,-,-,-,2,0.0
270,2,5.33,3.09,0.16,474171,259333982.0,10.25,12.44,103.86,2.8,0.0,002584.SZ,0,西陇科学,5.69,5.16,5.18,5.17,3119203529,2031307031,0.19,1.71,1.52,-11.61,9891568.0,74.92,-,-,-,-,2,0.0
266,2,3.96,3.13,0.12,696002,273488400.0,4.69,9.63,419.24,1.01,0.51,300370.SZ,0,安控科技,4.02,3.84,3.86,3.84,3790299522,2860880497,0.25,4.43,-6.6,50.0,-5419030.0,-7.28,-,-,-,-,2,0.0
264,2,7.25,3.13,0.22,390547,279029376.0,4.98,7.17,-52.53,0.99,0.69,300077.SZ,0,国民技术,7.29,6.94,7.01,7.03,4042708750,3951661075,0.14,2.89,-9.49,-1.89,19536298.0,-3.07,-,-,-,-,2,0.0
263,2,6.87,3.15,0.21,143690,97889528.0,5.41,1.77,42.07,1.35,0.15,002292.SZ,0,奥飞娱乐,6.96,6.6,6.67,6.66,9323685937,5588747810,0.0,2.31,1.48,21.38,8864993.0,-5.75,-,-,-,-,2,0.0
262,2,36.9,3.16,1.13,265270,973764400.0,3.86,12.87,6.41,1.33,0.27,002234.SZ,0,民和股份,37.49,36.11,36.45,35.77,11145520721,7607092157,0.22,5.58,39.98,222.27,122462382.0,9.05,-,-,-,-,2,0.0
261,2,72.0,3.17,2.21,88248,645007088.0,8.6,22.06,39.32,0.93,0.04,300773.SZ,0,拉卡拉,76.7,70.7,70.8,69.79,28800720000,2880720000,0.14,6.38,24.07,116.35,10721929.0,42.77,-,-,-,-,2,0.0
259,2,112.48,3.19,3.48,31514,354304768.0,5.39,17.36,142.76,0.81,0.0,688028.SH,1,沃尔德,114.88,109.0,109.5,109.0,8998400000,2041790838,0.0,10.76,321.59,321.59,9054912.0,133.28,-,-,-,-,2,0.0
176,2,7.62,3.96,0.29,515079,386412496.0,11.87,16.61,1782.21,2.28,0.4,002211.SZ,0,宏达新材,7.95,7.08,7.08,7.33,3295465436,2363634686,0.13,4.14,14.07,62.13,1312717.0,-1630.64,-,-,-,-,2,0.0
175,2,25.45,3.96,0.97,109198,272135984.0,5.92,13.89,151.53,1.14,0.75,300671.SZ,0,富满电子,25.5,24.05,24.24,24.48,3611100500,2000821050,0.0,6.37,18.21,48.48,15398405.0,130.27,-,-,-,-,2,0.0
170,2,15.95,4.04,0.62,573291,899958640.0,5.41,6.73,49.62,1.52,0.13,002237.SZ,0,恒邦股份,16.06,15.23,15.43,15.33,14520880000,13584216250,0.06,3.23,17.89,90.33,54246662.0,48.45,-,-,-,-,2,0.0
51,2,7.03,7.49,0.49,1764525,1232930384.0,8.87,26.97,12.82,1.16,0.14,002668.SZ,0,奥马电器,7.19,6.61,6.73,6.54,7621303339,4599738476,0.0,2.88,35.71,44.35,81537329.0,-4.07,-,-,-,-,2,0.0
93,2,1.0,5.26,0.05,472587,47241577.0,2.11,3.32,-0.26,0.92,0.0,600240.SH,1,*ST华业,1.0,0.98,1.0,0.95,1424253600,1424253600,0.0,-0.57,9.89,-61.39,5932508.0,-0.14,-,-,-,-,2,0.0
90,2,5.59,5.47,0.29,257484,142301906.0,10.38,3.03,69.71,2.87,0.18,002515.SZ,0,金字火腿,5.81,5.26,5.34,5.3,5468771235,4744895734,0.36,4.14,-10.56,33.41,14034944.0,527.31,-,-,-,-,2,0.0
82,2,18.88,5.71,1.02,79583,148030501.0,6.44,6.98,34.44,2.35,0.11,603716.SH,1,塞力斯,18.95,17.8,17.88,17.86,3873113226,2153861080,0.11,2.46,6.91,-0.79,674500.0,37.93,-,-,-,-,2,0.0
79,2,2.51,5.91,0.14,988125,251250718.0,5.06,0.82,46.77,5.64,0.0,600871.SH,1,石化油服,2.61,2.49,2.54,2.37,47650693483,30227079097,0.0,7.24,-3.46,37.16,-6435920.0,190.19,-,-,-,-,2,0.0
78,2,15.31,5.95,0.86,1016703,1506478800.0,6.78,25.42,146.9,0.74,1.39,601698.SH,1,中国卫通,15.31,14.33,14.6,14.45,61240000000,6124000000,0.26,5.54,462.87,462.87,43408812.0,133.4,-,-,-,-,2,0.0
73,2,43.72,6.37,2.62,128731,553956144.0,9.68,31.4,105.77,1.05,0.23,002957.SZ,0,科瑞技术,44.88,40.9,40.9,41.1,17925200000,1792520000,0.21,8.34,189.54,189.54,31704979.0,56.93,-,-,-,-,2,0.0
68,2,9.05,6.6,0.56,85150,76174441.0,10.01,3.84,359.97,5.54,0.11,000695.SZ,0,滨海能源,9.34,8.49,8.49,8.49,2010435228,2006578118,0.0,5.48,0.11,0.56,3250689.0,37.76,-,-,-,-,2,0.0
63,2,3.47,6.77,0.22,1842217,651887072.0,4.0,8.16,128.3,4.61,0.0,600759.SH,1,洲际油气,3.58,3.45,3.58,3.25,7854371087,7835898542,0.0,1.49,-10.57,47.03,-21723396.0,181.94,-,-,-,-,2,0.0
61,2,12.85,6.99,0.84,85437,105867197.0,9.99,3.96,152.5,0.9,0.63,300093.SZ,0,金刚玻璃,12.88,11.68,12.03,12.01,2775600000,2771060738,0.47,3.79,62.86,110.31,5490715.0,186.02,-,-,-,-,2,0.0
58,2,14.01,7.36,0.96,120333,166704692.0,6.67,3.11,-66.2,2.37,0.07,002459.SZ,0,天业通联,14.2,13.33,13.33,13.05,5445537808,5421630849,0.0,4.42,14.18,67.38,-3466140.0,-121.83,-,-,-,-,2,0.0
56,2,7.97,7.41,0.55,1130893,870742608.0,9.57,8.83,88.13,1.28,0.76,002118.SZ,0,紫鑫药业,8.0,7.29,7.42,7.42,10207655813,10204961587,0.0,2.34,4.46,82.8,29699376.0,-227.65,-,-,-,-,2,0.0
52,2,10.2,7.48,0.71,385675,381262448.0,9.8,17.22,4745.63,1.93,-0.1,600766.SH,1,园城黄金,10.36,9.43,9.49,9.49,2287113584,2284107134,0.0,44.28,7.37,28.14,21979626.0,-771.85,-,-,-,-,2,0.0
50,2,95.0,7.61,6.72,35635,330438608.0,8.97,30.99,52.67,0.99,-0.4,300789.SZ,0,唐源电气,95.6,87.68,87.68,88.28,4368362105,1092500000,-0.26,6.67,167.0,167.0,23609746.0,52.26,-,-,-,-,2,0.0
164,2,5.59,4.1,0.22,323549,184167394.0,5.03,8.92,1064.89,6.85,-0.18,000554.SZ,0,泰山石油,5.85,5.58,5.71,5.37,2687634659,2027211896,-0.18,2.98,-7.91,9.18,-19226633.0,1212.32,-,-,-,-,2,0.0
47,2,5.94,8.2,0.45,358157,210998506.0,10.75,2.24,40.81,5.4,0.0,002390.SZ,0,信邦制药,6.04,5.45,5.55,5.49,9903337949,9478646571,0.17,2.06,13.79,45.23,34486948.0,-7.22,-,-,-,-,2,0.0
42,2,4.76,9.93,0.43,332053,155640126.0,9.93,4.04,-21.71,3.66,0.0,600844.SH,1,丹化科技,4.76,4.33,4.4,4.33,4838655382,3916197818,0.0,2.4,7.94,50.63,16840539.0,-67.48,-,-,-,-,2,0.0
32,2,14.2,9.99,1.29,1070,1518761.0,0.0,0.24,46.09,1.91,0.0,002961.SZ,0,瑞达期货,14.2,14.2,14.2,12.91,6319000000,639000000,0.0,3.82,154.94,154.94,1124143.0,55.08,-,-,-,-,2,0.0
29,2,44.9,10.0,4.08,84930,366319216.0,9.8,21.23,97.02,1.17,0.0,300768.SZ,0,迪普科技,44.9,40.9,40.9,40.82,17960449000,1796449000,0.0,11.67,20.12,299.82,80593713.0,82.9,-,-,-,-,2,0.0
27,2,34.11,10.0,3.1,860,2933153.0,0.0,0.2,55.53,3.48,0.0,603927.SH,1,中科软,34.11,34.11,34.11,31.01,14462640000,1446264000,0.0,8.18,110.82,110.82,2166222.0,41.2,-,-,-,-,2,0.0
25,2,20.68,10.0,1.88,32056,65772002.0,9.31,7.07,-193.37,1.02,0.0,300612.SZ,0,宣亚国际,20.68,18.93,18.93,18.8,3350160000,937578342,0.0,8.55,-7.06,38.61,28463936.0,341.93,-,-,-,-,2,0.0
22,2,28.37,10.0,2.58,126460,347905648.0,10.0,31.58,96.28,0.96,0.0,603530.SH,1,神马电力,28.37,25.79,25.81,25.79,11349262181,1136062181,0.0,11.27,377.61,377.61,72897124.0,97.02,-,-,-,-,2,0.0
14,2,6.92,10.02,0.63,118167,81771224.0,0.0,2.05,500.49,2.3,0.0,002476.SZ,0,宝莫股份,6.92,6.92,6.92,6.29,4235040000,3998077831,0.0,5.87,13.82,55.16,10278704.0,-17.59,-,-,-,-,2,0.0
10,2,18.1,10.03,1.65,7861,14227541.0,0.0,1.12,99.75,1.49,0.0,603093.SH,1,南华期货,18.1,18.1,18.1,16.45,10498000000,1267000000,0.0,4.39,273.97,273.97,8076455.0,84.74,-,-,-,-,2,0.0
4,2,10.62,10.05,0.97,845980,871657168.0,7.67,19.47,154.25,2.05,0.0,002197.SZ,0,证通电子,10.62,9.88,9.94,9.65,5470966788,4615046465,0.0,2.26,34.94,51.71,7069214.0,-21.28,-,-,-,-,2,0.0
3,2,9.52,10.06,0.87,346850,316577584.0,11.33,12.64,80.96,1.9,0.0,300061.SZ,0,康旗股份,9.52,8.54,8.65,8.65,6444221404,2613302784,0.0,2.84,34.46,60.0,74827654.0,-7.55,-,-,-,-,2,0.0
2,2,6.88,10.08,0.63,758580,511234848.0,9.6,7.12,34.37,4.14,0.0,002617.SZ,0,露笑科技,6.88,6.28,6.28,6.25,10393398826,7327515338,0.0,3.47,46.07,72.86,62744287.0,-11.3,-,-,-,-,2,0.0
97,2,2.24,5.16,0.11,123493,27638484.0,1.88,2.06,-23.39,0.6,0.0,000670.SZ,0,*ST盈方,2.24,2.2,2.24,2.13,1829245286,1344374721,0.0,11.54,2.75,-29.56,6362816.0,-10.74,-,-,-,-,2,0.0
98,2,12.67,5.15,0.62,1248784,1547660608.0,7.8,4.59,11.9,1.45,-0.39,600516.SH,1,方大炭素,12.95,12.01,12.13,12.05,34470971166,34444031832,-0.08,2.41,7.74,13.02,-10202438.0,8.9,-,-,-,-,2,0.0
101,2,10.03,5.14,0.49,139528,138357609.0,6.08,3.07,15.13,1.09,0.4,603300.SH,1,华铁科技,10.12,9.54,9.62,9.54,4712809620,4559099870,0.1,2.89,20.7,108.96,1002401.0,54.11,-,-,-,-,2,0.0
102,2,5.99,5.09,0.29,204972,121915121.0,2.63,3.94,108.57,2.11,0.0,002642.SZ,0,*ST荣联,5.99,5.84,5.88,5.7,3962866075,3118630162,0.17,1.41,33.71,-6.99,8508783.0,-2.95,-,-,-,-,2,0.0
