,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f20,f21,f22,f23,f24,f25,f62,f115,f128,f140,f141,f136,f152,gxl
1190,2,15.96,-1.78,-0.29,24321,39360524.0,4.74,5.82,0.0,1.29,0.13,300720.SZ,0,海川智能,16.57,15.8,16.39,16.25,1723680000,667236528,-0.13,3.81,-7.42,-4.89,2386326.0,35.9,-,-,-,-,2,0.18796992481203006
997,2,10.85,-1.45,-0.16,210421,229426849.0,1.63,1.65,0.0,0.58,-0.09,002191.SZ,0,劲嘉股份,11.01,10.83,10.99,11.01,15893844383,13804299368,-0.09,2.44,-7.89,44.47,-20896760.0,19.59,-,-,-,-,2,0.2764976958525346
985,2,6.21,-1.43,-0.09,336172,210269837.0,2.06,0.15,0.0,1.06,-0.32,600019.SH,1,宝钢股份,6.33,6.2,6.3,6.3,138324398929,137247749804,-0.16,0.81,-6.76,3.5,-24321379.0,7.8,-,-,-,-,2,0.8051529790660226
986,2,26.82,-1.43,-0.39,416482,1119881504.0,1.73,0.43,0.0,0.79,0.07,000002.SZ,0,万  科Ａ,27.16,26.69,27.15,27.21,303123475287,260560860553,0.0,2.03,-0.96,17.79,-80986016.0,8.31,-,-,-,-,2,0.38967263236390753
987,2,4.81,-1.43,-0.07,103692,50314631.0,3.28,3.25,0.0,0.96,-0.21,002702.SZ,0,海欣食品,4.95,4.79,4.87,4.88,2312455600,1533596350,0.0,2.94,-6.05,22.08,34706.0,73.53,-,-,-,-,2,0.10395010395010396
988,2,19.92,-1.43,-0.29,84453,168916106.0,1.83,0.11,0.0,0.76,0.15,001979.SZ,0,招商蛇口,20.2,19.83,20.08,20.21,157648449078,157639926127,0.05,2.67,-1.53,20.29,-128802.0,12.11,-,-,-,-,2,0.39649794176706826
989,2,15.11,-1.44,-0.22,67684,102155699.0,5.15,13.45,0.0,1.23,0.0,603933.SH,1,睿能科技,15.5,14.71,15.31,15.33,3040633652,760232452,-0.13,2.93,7.01,14.82,-296613.0,46.89,-,-,-,-,2,0.19854401058901391
990,2,8.23,-1.44,-0.12,57898,47575277.0,2.63,2.13,0.0,0.54,0.12,300019.SZ,0,硅宝科技,8.35,8.13,8.35,8.35,2723323057,2242259072,-0.12,3.39,16.41,37.86,-5898183.0,27.44,-,-,-,-,2,0.0
991,2,8.88,-1.44,-0.13,72338,64797140.0,3.22,0.89,0.0,0.98,-0.11,600059.SH,1,古越龙山,9.13,8.84,8.98,9.01,7179694585,7179694585,0.0,1.76,1.25,36.62,-6616332.0,42.29,-,-,-,-,2,0.1126126126126126
992,2,8.87,-1.44,-0.13,19474,17319826.0,2.67,0.87,0.0,1.01,0.0,002612.SZ,0,朗姿股份,9.05,8.81,9.0,9.0,3859077499,1986361549,0.0,1.24,-2.85,2.78,138929.0,20.54,-,-,-,-,2,0.3945885005636979
993,2,13.63,-1.45,-0.2,32699,44808062.0,3.33,0.51,0.0,0.75,0.15,002382.SZ,0,蓝帆医疗,14.0,13.54,13.83,13.83,13139743702,8728200002,0.0,1.64,-5.15,-8.03,-2432183.0,30.3,-,-,-,-,2,0.029347028613352897
994,2,18.4,-1.45,-0.27,195660,362924944.0,3.0,0.96,0.0,0.7,-0.27,600867.SH,1,通化东宝,18.86,18.3,18.7,18.67,37425388713,37425388713,-0.33,7.72,23.82,34.31,1999221.0,44.87,-,-,-,-,2,0.10869565217391305
995,2,116.19,-1.45,-1.71,143359,1656475968.0,3.94,5.42,0.0,0.82,0.17,300033.SZ,0,同花顺,117.76,113.11,117.0,117.9,62463744000,30709290511,-0.22,18.65,13.64,208.03,-37631853.0,88.3,-,-,-,-,2,0.041311644719855406
996,2,29.2,-1.45,-0.43,64995,189320336.0,3.61,0.56,0.0,0.5,0.52,002624.SZ,0,完美世界,29.82,28.75,29.57,29.63,37746778184,33870479644,0.45,4.14,11.45,5.53,-8174817.0,19.41,-,-,-,-,2,0.06164383561643836
998,2,14.24,-1.45,-0.21,882656,1261416560.0,1.87,0.47,0.0,0.88,0.07,000001.SZ,0,平安银行,14.45,14.18,14.36,14.45,269016107758,269013750782,0.0,1.15,5.09,54.11,-186398624.0,10.02,-,-,-,-,2,0.10182584269662921
983,2,11.11,-1.42,-0.16,19791,22002603.0,4.53,0.71,0.0,1.14,0.18,000715.SZ,0,中兴商业,11.37,10.86,11.25,11.27,3099756660,3094851251,0.0,2.23,4.61,93.89,-327124.0,22.34,-,-,-,-,2,0.07200720072007201
999,2,6.1,-1.45,-0.09,109856,67556745.0,1.94,0.35,0.0,0.99,-0.33,600820.SH,1,隧道股份,6.22,6.1,6.19,6.19,19178986173,19178986173,-0.16,0.92,-4.69,0.49,-5888433.0,9.5,-,-,-,-,2,0.3114754098360656
1000,2,14.85,-1.46,-0.22,12079,17849568.0,4.78,1.67,0.0,1.17,0.13,300442.SZ,0,普丽盛,15.17,14.45,15.15,15.07,1485000000,1071436781,0.13,1.99,-2.94,17.21,-479660.0,-7.15,-,-,-,-,2,0.0
1001,2,7.42,-1.46,-0.11,65915,49564906.0,3.45,1.24,0.0,1.01,-0.13,000905.SZ,0,厦门港务,7.65,7.39,7.58,7.53,3940020000,3940020000,0.0,1.43,-2.62,22.64,-1294547.0,62.51,-,-,-,-,2,0.013477088948787063
1002,2,12.13,-1.46,-0.18,16762,20429965.0,1.79,0.9,0.0,0.71,-0.08,000779.SZ,0,甘咨询,12.35,12.13,12.31,12.31,4613409183,2261529573,0.0,2.51,14.76,39.91,-2338886.0,15.68,-,-,-,-,2,0.0
1003,2,12.8,-1.46,-0.19,73331,94349441.0,3.54,1.16,0.0,0.73,0.31,002675.SZ,0,东诚药业,13.12,12.66,12.99,12.99,10268343373,8108387533,0.0,2.37,14.49,63.68,-3895968.0,29.62,-,-,-,-,2,0.0375
1004,2,62.65,-1.46,-0.93,27664,175551990.0,3.44,7.28,0.0,0.55,0.0,688088.SH,1,虹软科技,64.49,62.3,63.0,63.58,25435900000,2381088743,0.0,10.71,116.93,116.93,845110.0,128.59,-,-,-,-,2,0.0
1005,2,8.08,-1.46,-0.12,88332,71687442.0,3.17,0.28,0.0,0.72,-0.25,002010.SZ,0,传化智联,8.26,8.0,8.2,8.2,26323142598,25715827085,0.0,2.11,3.06,26.25,-1299157.0,22.53,-,-,-,-,2,0.12376237623762376
1006,2,6.05,-1.47,-0.09,172105,105023492.0,1.95,0.43,0.0,0.67,-0.33,000671.SZ,0,阳 光 城,6.17,6.05,6.15,6.14,24502943556,24029923114,-0.17,1.29,-9.16,17.93,540286.0,7.13,-,-,-,-,2,0.09312066115702479
1007,2,4.03,-1.47,-0.06,241936,97923334.0,1.47,0.18,0.0,0.9,0.0,600023.SH,1,浙能电力,4.08,4.02,4.07,4.09,54810780652,54810780652,-0.25,0.88,-9.44,-11.43,-12764038.0,13.07,-,-,-,-,2,0.4466501240694789
1008,2,6.02,-1.47,-0.09,84989,51325338.0,1.8,0.44,0.0,0.84,0.0,000088.SZ,0,盐 田 港,6.1,5.99,6.07,6.11,11692044000,11692044000,0.17,1.71,9.45,21.13,-5278126.0,27.47,-,-,-,-,2,0.04485049833887044
1009,2,6.68,-1.47,-0.1,29832,19940382.0,2.36,0.74,0.0,1.18,0.15,600838.SH,1,上海九百,6.78,6.62,6.78,6.78,2677891633,2677891633,0.0,2.14,-4.43,12.46,656019.0,26.98,-,-,-,-,2,0.11077844311377245
1010,2,5.34,-1.48,-0.08,106329,57506285.0,4.06,0.48,0.0,1.19,0.0,600787.SH,1,中储股份,5.52,5.3,5.42,5.42,11746937516,11746937516,-0.19,1.06,-7.13,7.23,-1910016.0,21.18,-,-,-,-,2,0.04307116104868914
984,2,6.23,-1.42,-0.09,174194,108991824.0,2.22,0.58,0.0,0.76,-0.16,600466.SH,1,蓝光发展,6.35,6.21,6.31,6.32,18590993058,18590993058,0.0,1.52,-3.41,21.68,2063431.0,6.47,-,-,-,-,2,0.4173354735152488
982,2,6.26,-1.42,-0.09,3764,2365601.0,1.57,0.16,0.0,0.77,0.16,600539.SH,1,ST狮头,6.34,6.24,6.31,6.35,1439800000,1439800000,0.16,3.31,-3.54,-1.88,-211917.0,132.17,-,-,-,-,2,0.0
1070,2,2.47,-1.59,-0.04,604672,150373070.0,1.59,0.31,0.0,1.36,0.0,600795.SH,1,国电电力,2.51,2.47,2.5,2.51,48536482677,48536482677,0.0,0.93,-2.37,-1.98,-19540473.0,30.19,-,-,-,-,2,0.16194331983805668
967,2,29.78,-1.39,-0.42,276058,832226096.0,6.95,5.43,0.0,1.97,-0.57,300212.SZ,0,易华录,31.3,29.2,30.33,30.2,16145445734,15146865812,-0.13,5.19,23.31,73.85,-20287949.0,43.19,-,-,-,-,2,0.053727333781061114
955,2,28.92,-1.36,-0.4,468705,1360429168.0,1.71,0.77,0.0,0.69,-0.17,600887.SH,1,伊利股份,29.3,28.8,29.16,29.32,176328858123,175220254865,-0.14,6.94,-10.55,30.39,-51182461.0,26.03,-,-,-,-,2,0.2420470262793914
956,2,2.16,-1.37,-0.03,58027,12549219.0,2.28,0.36,0.0,0.89,0.0,000897.SZ,0,*ST津滨,2.19,2.14,2.18,2.19,3493308025,3493248409,0.0,3.39,-12.2,-7.3,-318209.0,-27.48,-,-,-,-,2,0.0
957,2,10.04,-1.38,-0.14,32376,32490063.0,2.26,1.92,0.0,0.9,-0.1,300460.SZ,0,惠伦晶体,10.17,9.94,10.17,10.18,1689472968,1689472968,0.0,2.57,0.4,19.95,1663158.0,-56.47,-,-,-,-,2,0.0
958,2,5.72,-1.38,-0.08,161648,92652060.0,1.38,0.05,0.0,0.92,0.0,601998.SH,1,中信银行,5.78,5.7,5.77,5.8,279907036398,182497538406,0.0,0.69,-1.89,9.58,-6411248.0,5.94,-,-,-,-,2,0.4020979020979021
959,2,26.43,-1.38,-0.37,41712,111119297.0,6.16,3.41,0.0,0.77,0.95,002920.SZ,0,德赛西威,27.75,26.1,26.85,26.8,14536500000,3233710500,0.88,3.66,12.09,54.11,1823650.0,62.81,-,-,-,-,2,0.07567158531971245
960,2,10.71,-1.38,-0.15,96780,103585037.0,2.21,0.58,0.0,0.6,-0.09,002080.SZ,0,中材科技,10.86,10.62,10.81,10.86,17972703585,17972703585,0.09,1.82,17.43,77.32,-2859750.0,14.95,-,-,-,-,2,0.226890756302521
961,2,9.28,-1.38,-0.13,26682,24783961.0,2.23,0.58,0.0,1.05,0.22,603167.SH,1,渤海轮渡,9.42,9.21,9.37,9.41,4387645276,4277844316,-0.22,1.35,-7.85,13.73,91476.0,10.51,-,-,-,-,2,0.646551724137931
962,2,2.85,-1.38,-0.04,169018,48154974.0,2.42,0.69,0.0,1.01,0.0,000667.SZ,0,美好置业,2.89,2.82,2.89,2.89,7030917604,6974846701,0.0,1.0,6.34,14.0,3869020.0,196.25,-,-,-,-,2,0.0
963,2,10.68,-1.39,-0.15,15619,16715067.0,2.12,1.3,0.0,0.55,-0.09,603278.SH,1,大业股份,10.85,10.62,10.81,10.83,3096428904,1280257310,-0.09,1.97,-4.47,1.81,244077.0,13.75,-,-,-,-,2,0.10299625468164796
964,2,7.83,-1.39,-0.11,150799,118537134.0,1.64,3.32,0.0,0.53,-0.13,601298.SH,1,青岛港,7.95,7.82,7.92,7.94,50825313000,3557764080,0.0,1.94,1.29,69.85,374377.0,13.76,-,-,-,-,2,0.4849297573435505
965,2,19.92,-1.39,-0.28,4471,8920483.0,2.92,1.09,0.0,0.69,-0.15,603991.SH,1,至正股份,20.25,19.66,20.25,20.2,1484737160,818292047,-0.2,3.05,-2.69,10.54,59490.0,46.48,-,-,-,-,2,0.08032128514056225
966,2,12.77,-1.39,-0.18,35729,45873649.0,1.78,1.1,0.0,0.66,-0.31,002661.SZ,0,克明面业,12.98,12.75,12.91,12.95,4198883907,4143325416,-0.16,1.86,-5.55,5.62,-1761744.0,23.99,-,-,-,-,2,0.19577133907595928
968,2,26.91,-1.39,-0.38,15893,43025343.0,1.43,0.54,0.0,0.97,-0.26,600694.SH,1,大商股份,27.29,26.9,27.21,27.29,7903968952,7903968952,-0.22,0.91,-5.94,11.24,-1330379.0,7.84,-,-,-,-,2,0.0
981,2,34.9,-1.41,-0.5,264620,922847792.0,4.1,3.26,0.0,0.65,-0.03,300136.SZ,0,信维通信,35.6,34.15,35.1,35.4,33805534813,28299167874,0.03,8.36,45.78,61.5,-53069527.0,36.77,-,-,-,-,2,0.0
969,2,2.12,-1.4,-0.03,90493,19429607.0,4.65,1.69,0.0,0.86,0.47,002147.SZ,0,ST新光,2.2,2.1,2.15,2.15,3875522000,1138412457,0.47,0.5,8.72,-31.61,-3369089.0,-7.96,-,-,-,-,2,0.0
970,2,5.65,-1.4,-0.08,227495,128912047.0,3.14,0.51,0.0,1.35,-0.35,600583.SH,1,海油工程,5.77,5.59,5.76,5.73,24980654620,24980654620,-0.35,1.14,-0.7,16.49,-680658.0,-55.28,-,-,-,-,2,0.08849557522123894
971,2,9.18,-1.4,-0.13,17961,16529140.0,1.93,0.23,0.0,1.0,0.33,002293.SZ,0,罗莱生活,9.31,9.13,9.31,9.31,7630084244,7076584195,0.22,2.06,-7.27,22.4,-2293575.0,14.58,-,-,-,-,2,0.4357298474945534
972,2,6.35,-1.4,-0.09,95669,61133165.0,1.4,0.19,0.0,0.88,-0.16,600177.SH,1,雅戈尔,6.44,6.35,6.43,6.44,31839066967,31839066967,0.0,1.14,-0.31,32.85,-3259277.0,7.55,-,-,-,-,2,0.7874015748031497
973,2,7.05,-1.4,-0.1,70389,49663655.0,2.24,0.65,0.0,0.72,0.14,002697.SZ,0,红旗连锁,7.15,6.99,7.1,7.15,9588000000,7601380500,0.0,3.45,11.2,38.78,-3740467.0,23.69,-,-,-,-,2,0.07517730496453902
974,2,11.97,-1.4,-0.17,56628,67883167.0,4.04,1.5,0.0,0.98,0.84,300258.SZ,0,精锻科技,12.3,11.81,12.29,12.14,4847850000,4508854010,0.5,2.49,-3.23,-0.91,-629082.0,21.43,-,-,-,-,2,0.12531328320802004
975,2,37.3,-1.4,-0.53,45490,172699207.0,5.02,18.2,0.0,1.22,-0.21,300779.SZ,0,惠城环保,38.86,36.96,37.75,37.83,3730000000,932500000,0.0,5.86,-22.6,174.47,-6720293.0,56.9,-,-,-,-,2,0.05361930294906166
976,2,17.58,-1.4,-0.25,328775,581738016.0,2.8,2.3,0.0,1.35,0.0,002411.SZ,0,延安必康,18.0,17.5,17.72,17.83,26937551120,25077092349,-0.06,2.74,4.21,-16.6,7800469.0,81.63,-,-,-,-,2,0.0
977,2,13.31,-1.41,-0.19,13517,18033182.0,3.63,2.96,0.0,1.33,0.0,603089.SH,1,正裕工业,13.57,13.08,13.49,13.5,2058677665,607063457,0.0,2.57,-9.95,20.67,503235.0,15.62,-,-,-,-,2,0.2253944402704733
978,2,18.19,-1.41,-0.26,274352,503079904.0,2.87,0.65,0.0,0.59,0.17,000876.SZ,0,新 希 望,18.63,18.1,18.46,18.45,76689313014,76389606934,0.0,3.4,1.0,150.9,-34069126.0,31.68,-,-,-,-,2,0.016492578339747113
979,2,7.69,-1.41,-0.11,73970,56978671.0,2.69,0.87,0.0,0.86,-0.26,002251.SZ,0,步 步 高,7.84,7.63,7.78,7.8,6643421383,6512816769,0.13,0.87,-4.94,5.05,-7405516.0,41.92,-,-,-,-,2,0.13003901170351104
980,2,6.99,-1.41,-0.1,11820,8312676.0,1.97,0.46,0.0,0.56,0.29,002289.SZ,0,*ST宇顺,7.11,6.97,7.04,7.09,1958973594,1808785363,0.0,7.12,-8.98,43.53,538066.0,-12.12,-,-,-,-,2,0.0
1011,2,142.07,-1.48,-2.13,20909,298563984.0,4.37,6.83,0.0,0.93,0.0,688029.SH,1,南微医学,146.66,140.36,143.1,144.2,18943613800,4346218368,0.0,8.15,170.87,170.87,-40900554.0,83.13,-,-,-,-,2,0.0
1012,2,16.0,-1.48,-0.24,22945,36783936.0,2.09,3.44,0.0,0.96,0.06,002887.SZ,0,绿茵生态,16.24,15.9,16.24,16.24,3328000000,1067853280,-0.25,1.83,0.88,32.89,-2257002.0,18.65,-,-,-,-,2,0.125
1013,2,37.29,-1.48,-0.56,197306,737828016.0,1.29,0.31,0.0,0.85,-0.16,601601.SH,1,中国太保,37.69,37.2,37.65,37.85,337921980000,234431043000,-0.13,2.2,3.3,35.95,-120136757.0,13.02,-,-,-,-,2,0.2681684097613301
1056,2,3.75,-1.57,-0.06,36017,13603152.0,2.36,0.17,0.0,1.11,-0.27,601107.SH,1,四川成渝,3.83,3.74,3.83,3.81,11467725000,8110275000,0.0,0.76,-9.64,10.95,-64663.0,11.18,-,-,-,-,2,0.26666666666666666
1044,2,24.67,-1.56,-0.39,49575,123218731.0,2.75,0.57,0.0,0.93,0.12,600482.SH,1,中国动力,25.15,24.46,24.8,25.06,41815550383,21458670773,0.04,1.61,4.18,10.78,-2259968.0,39.36,-,-,-,-,2,0.0
1045,2,5.69,-1.56,-0.09,22197,12716977.0,1.56,0.05,0.0,0.96,-0.52,601158.SH,1,重庆水务,5.78,5.69,5.75,5.78,27312000000,27312000000,-0.35,1.94,0.71,7.77,-290912.0,18.6,-,-,-,-,2,0.49209138840070293
1046,2,5.68,-1.56,-0.09,760464,435088704.0,1.91,0.18,0.0,0.8,-0.18,601668.SH,1,中国建筑,5.78,5.67,5.76,5.77,238453588903,233681306250,0.0,1.02,-3.57,2.71,-24686655.0,6.05,-,-,-,-,2,0.29577464788732394
1047,2,8.83,-1.56,-0.14,115224,102151516.0,2.01,3.37,0.0,0.95,0.11,601577.SH,1,长沙银行,8.97,8.79,8.97,8.97,30212319648,3021231970,0.0,0.97,-6.16,7.16,1939268.0,6.34,-,-,-,-,2,0.31710079275198183
1048,2,22.06,-1.56,-0.35,85963,194031992.0,7.85,8.74,0.0,1.83,-0.05,603197.SH,1,保隆科技,23.5,21.74,23.1,22.41,3663679511,2170741017,0.05,3.88,14.72,8.08,-6738266.0,29.14,-,-,-,-,2,0.11332728921124208
1049,2,41.57,-1.56,-0.66,111580,466149376.0,1.85,0.28,0.0,0.63,-0.14,600585.SH,1,海螺水泥,42.2,41.42,42.14,42.23,220292008209,166267636209,-0.1,1.85,2.34,50.67,-31455097.0,6.86,-,-,-,-,2,0.40654318017801294
1050,2,10.69,-1.57,-0.17,22266,23881626.0,1.75,0.57,0.0,1.09,0.09,600650.SH,1,锦江投资,10.85,10.66,10.85,10.86,5896712044,4175087202,0.09,1.81,-4.81,16.2,-1216952.0,22.06,-,-,-,-,2,0.23386342376052385
1051,2,7.54,-1.57,-0.12,445963,336787472.0,1.7,0.19,0.0,1.1,0.0,601766.SH,1,中国中车,7.63,7.5,7.62,7.66,216389435224,172799399889,0.0,1.74,-5.99,-14.99,-16395320.0,18.08,-,-,-,-,2,0.1989389920424403
1052,2,22.62,-1.57,-0.36,46004,104578663.0,3.13,0.6,0.0,1.06,-0.31,002242.SZ,0,九阳股份,23.14,22.42,22.98,22.98,17357932020,17259931775,-0.09,4.71,8.02,48.72,-15877986.0,21.97,-,-,-,-,2,0.5747126436781609
1053,2,33.3,-1.57,-0.53,41403,138468999.0,5.56,1.26,0.0,1.63,0.06,600764.SH,1,中国海防,34.28,32.4,33.95,33.83,13147047892,10947898776,-0.03,12.18,23.2,39.68,-2019922.0,198.45,-,-,-,-,2,0.0
1054,2,3.14,-1.57,-0.05,55375,17457601.0,2.51,0.42,0.0,1.12,0.0,601188.SH,1,龙江交通,3.2,3.12,3.2,3.19,4131858713,4131858713,0.0,0.98,-4.27,8.65,-672563.0,12.64,-,-,-,-,2,0.21974522292993628
1055,2,23.8,-1.57,-0.38,191486,457891888.0,4.14,2.74,0.0,0.76,-0.08,002138.SZ,0,顺络电子,24.43,23.43,24.2,24.18,19190376825,16637731054,0.0,4.56,43.37,74.49,-29500059.0,42.9,-,-,-,-,2,0.08403361344537814
1057,2,13.73,-1.58,-0.22,8356,11527506.0,2.22,0.16,0.0,0.58,0.0,002275.SZ,0,桂林三金,13.99,13.68,13.9,13.95,8103446000,7323460490,0.0,2.94,-0.29,10.28,-267435.0,19.39,-,-,-,-,2,0.25491624180626365
1014,2,17.9,-1.49,-0.27,8031,14407355.0,2.92,0.52,0.0,1.12,0.11,600697.SH,1,欧亚集团,18.28,17.75,18.13,18.17,2847676543,2777292669,0.11,1.11,-3.4,-0.56,-288152.0,10.94,-,-,-,-,2,0.21787709497206706
1058,2,3.12,-1.58,-0.05,620618,195243563.0,3.15,3.27,0.0,1.06,0.0,601975.SH,1,招商南油,3.2,3.1,3.2,3.17,15673008075,5923482106,0.0,3.81,-6.87,11.03,-16319697.0,31.93,-,-,-,-,2,0.0
1059,2,12.46,-1.58,-0.2,17991,22497554.0,3.79,3.54,0.0,0.82,0.0,603036.SH,1,如通股份,12.83,12.35,12.6,12.66,2533865600,633466400,-0.08,2.49,1.96,11.95,-457196.0,51.44,-,-,-,-,2,0.046548956661316206
1060,2,26.16,-1.58,-0.42,21683,56416961.0,3.46,4.24,0.0,1.07,0.23,300688.SZ,0,创业黑马,26.58,25.66,26.58,26.58,2490432000,1338192067,0.0,6.71,-7.46,-7.98,-4553869.0,173.9,-,-,-,-,2,0.0382262996941896
1061,2,18.02,-1.58,-0.29,5521,9914480.0,3.17,1.17,0.0,0.94,0.45,603813.SH,1,原尚股份,18.35,17.77,18.28,18.31,1617295000,852742440,0.73,2.57,-2.22,-1.58,-262339.0,26.27,-,-,-,-,2,0.10377358490566038
1062,2,4.97,-1.58,-0.08,150121,75540671.0,3.37,0.16,0.0,0.96,0.0,601898.SH,1,中煤能源,5.12,4.95,5.1,5.05,65895557098,45485441988,-0.2,0.7,3.11,8.75,-1055428.0,14.6,-,-,-,-,2,0.15694164989939638
1063,2,34.73,-1.59,-0.56,29656,104789142.0,3.8,0.8,0.0,0.55,-0.26,603707.SH,1,健友股份,36.04,34.7,35.29,35.29,24952612057,12879011857,-0.03,9.77,33.42,142.53,-14319.0,51.28,-,-,-,-,2,0.04319032536711777
1064,2,27.24,-1.59,-0.44,13191,36122955.0,2.1,0.33,0.0,0.27,-0.33,603318.SH,1,派思股份,27.78,27.2,27.78,27.68,10985954025,10954900425,-0.44,11.22,18.43,118.62,-1932109.0,-164.0,-,-,-,-,2,0.0
1065,2,15.47,-1.59,-0.25,57612,89848092.0,3.69,1.71,0.0,0.78,-0.64,603688.SH,1,石英股份,15.94,15.36,15.72,15.72,5217978402,5217978402,-0.39,3.75,24.66,42.32,-7643222.0,32.59,-,-,-,-,2,0.08403361344537814
1066,2,17.93,-1.59,-0.29,41892,75726892.0,3.07,2.5,0.0,0.62,-0.22,603556.SH,1,海兴电力,18.45,17.89,18.21,18.22,8805508526,3007822263,-0.11,1.8,29.27,42.3,-8776975.0,19.65,-,-,-,-,2,0.2230897936419409
1067,2,26.56,-1.59,-0.43,14635,39336237.0,2.85,4.92,0.0,0.83,-0.26,603332.SH,1,苏州龙杰,27.25,26.48,26.85,26.99,3158993280,789761600,-0.19,2.47,-9.66,36.63,-1527069.0,20.6,-,-,-,-,2,0.2635542168674699
1068,2,27.79,-1.59,-0.45,77142,214826834.0,3.12,5.15,0.0,0.68,0.0,002792.SZ,0,通宇通讯,28.26,27.38,28.09,28.24,9388579158,4165673952,-0.04,4.73,31.64,36.29,-13754241.0,169.59,-,-,-,-,2,0.014393666786613891
1069,2,2.47,-1.59,-0.04,621521,153387829.0,4.38,0.52,0.0,1.81,0.41,600871.SH,1,石化油服,2.54,2.43,2.52,2.51,46891319882,29745372658,0.41,7.12,-4.63,34.97,1747696.0,187.16,-,-,-,-,2,0.0
1043,2,41.86,-1.55,-0.66,24056,101061489.0,4.52,5.06,0.0,0.64,-0.1,300788.SZ,0,中信出版,43.04,41.12,42.4,42.52,7959742418,1989935615,-0.12,5.03,181.89,181.89,-10764971.0,35.9,-,-,-,-,2,0.0
1042,2,4.44,-1.55,-0.07,33034,14729058.0,2.44,0.42,0.0,0.93,0.0,600807.SH,1,ST天业,4.52,4.41,4.51,4.51,3927778206,3494361980,0.0,3.05,-2.63,17.46,-1367741.0,5.38,-,-,-,-,2,0.0
1041,2,33.64,-1.55,-0.53,86283,291426528.0,1.61,0.34,0.0,0.72,-0.12,300015.SZ,0,爱尔眼科,34.15,33.6,33.98,34.17,104210369676,84528147415,-0.03,17.43,11.84,67.53,-19776856.0,87.21,-,-,-,-,2,0.059453032104637336
1040,2,8.26,-1.55,-0.13,460522,387737616.0,4.05,1.63,0.0,1.51,-0.24,002500.SZ,0,山西证券,8.58,8.24,8.39,8.39,23365269764,23365269764,0.0,1.88,0.24,40.72,-32631006.0,43.29,-,-,-,-,2,0.06053268765133172
1015,2,7.28,-1.49,-0.11,59588,43546774.0,4.47,1.4,0.0,1.52,-0.14,600630.SH,1,龙头股份,7.53,7.2,7.39,7.39,3092992426,3092992426,-0.14,1.69,-9.45,5.35,2112568.0,265.24,-,-,-,-,2,0.0
1016,2,27.79,-1.49,-0.42,120966,340494976.0,4.18,1.82,0.0,0.99,0.0,002353.SZ,0,杰瑞股份,28.8,27.62,28.45,28.21,26618762438,18508963890,0.22,3.0,21.41,86.76,-5286105.0,28.65,-,-,-,-,2,0.04318100035984167
1017,2,12.54,-1.49,-0.19,63758,80329441.0,2.51,0.36,0.0,0.77,0.24,601098.SH,1,中南传媒,12.78,12.46,12.74,12.73,22521840000,22521840000,0.0,1.72,0.8,5.47,-1620080.0,17.72,-,-,-,-,2,0.4864433811802233
1018,2,5.28,-1.49,-0.08,61299,32136444.0,2.99,0.87,0.0,1.07,1.34,300102.SZ,0,乾照光电,5.35,5.19,5.31,5.36,3799505482,3735604282,0.76,1.33,-11.71,-9.12,706510.0,63.04,-,-,-,-,2,0.04734848484848485
1019,2,69.94,-1.49,-1.06,7600,53398402.0,2.96,1.76,0.0,0.66,-0.09,300653.SZ,0,正海生物,71.39,69.29,70.88,71.0,5595200000,3027003200,-0.01,10.52,24.94,53.14,-4326665.0,57.78,-,-,-,-,2,0.08578781812982557
1020,2,16.49,-1.49,-0.25,21127,35014346.0,2.27,1.44,0.0,0.83,0.06,002840.SZ,0,华统股份,16.78,16.4,16.77,16.74,4574326825,2419677926,0.0,3.29,-3.85,26.17,-4786942.0,30.19,-,-,-,-,2,0.0
